,date,open,high,low,close,volume,tic,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,log_volume,change,daily_variance
0,2021-04-30 17:30:00,133.29,133.54,133.06,133.11,2810.0,#AAPL,-0.2237125520587995,135.9453653418353,132.1756016634691,48.10353895789519,-120.4233905951251,18.26938601240622,133.8278589623901,133.6088371785774,12.83211561638672,-0.0013522650439484515,0.0036060401171962267
1,2021-04-30 17:30:00,37.82,37.88,36.97,37.37,2343.0,#AA,0.372926094254332,37.81649933686973,36.02517178388332,58.0669316486273,75.16215185044388,30.97825495203828,36.55497798360227,35.72968262735386,11.380055682005189,-0.012041744715012119,0.024351083757024453
2,2021-04-30 17:30:00,153.29,153.29,152.45,152.85,2440.0,#AXP,1.082999954494198,155.4986665776592,149.5659395136801,57.85932707541661,46.98510889321963,29.28947881489217,151.7283510994833,150.1469269491888,12.82921036662409,-0.002878639188747123,0.0054955839057900125
3,2021-04-30 17:30:00,234.39,234.52,232.69,233.33,6265.0,#BA,-1.336077977680247,242.3930452548865,228.9972268718419,40.89997697143606,-90.85485100599709,15.55077986171427,236.4219369311174,238.5261912304425,14.195187627889137,-0.004542922041743341,0.00784296918527413
4,2021-04-30 17:30:00,40.61,40.68,40.48,40.58,895.0,#BAC,0.335835255029636,41.38083661898052,39.44755780981493,58.77769596497688,57.7010449795549,41.9611583625229,40.17606138559562,39.76698652401646,10.500099052672525,-0.0007392804337112158,0.004928536224741322
5,2021-04-30 17:30:00,233.42,233.81,232.04,232.21,3061.0,#BABA,-0.3487566798688988,240.3668820826366,230.6525079931218,47.04207935411699,-77.01754385965725,23.97640680946575,234.2191431841723,233.9551001869358,13.474139073604013,-0.0052108005684508825,0.007622410748891134
6,2021-04-30 17:30:00,227.8,228.34,225.36,225.76,1738.0,#CAT,-1.16962027329248,235.844754303286,221.4098574484484,42.66876972308406,-120.2637289267234,16.10821674163757,228.6689877790145,229.4549820336691,12.879962793929842,-0.009036144578313345,0.01319985825655559
7,2021-04-30 17:30:00,185.2,185.44,184.08,184.15,4798.0,#DIS,0.1726932600529665,186.0496533852055,182.2328608875136,50.33456121260843,20.18661084898721,17.85522869588036,184.2122819984338,184.3837586314288,13.691705086290714,-0.00570187347271237,0.007385283736084633
8,2021-04-30 17:30:00,323.31,323.75,321.56,322.33,2826.0,#HD,0.4341379830644314,326.5315693504617,318.7229209160549,51.14870480682167,49.10269992618142,14.71086543002152,322.7752150766794,322.4044269427482,13.722193428714553,-0.0030403623615549847,0.0067942791549033535
9,2021-04-30 17:30:00,13.17,13.19,13.12,13.15,126.0,#GE,-0.06427456173184254,13.44511293657533,13.02928440575643,44.79422867245893,-69.24533405464045,23.38321721790042,13.26416736959547,13.32052082174181,7.412703665575251,-0.0015209125475284847,0.0053231939163498315
10,2021-04-30 17:30:00,34.28,34.31,33.9,34.06,1070.0,#HPQ,3.6961738089758e-05,34.84342799308664,33.91247881419325,48.65284656306618,-172.5392886683181,22.35917557369906,34.32479841882935,34.12721034442314,10.503537602690495,-0.006459189665296502,0.012037580739870924
11,2021-04-30 17:30:00,141.29,141.29,140.59,141.1,1843.0,#IBM,0.007825062349894552,145.0915381197251,140.4947209820756,48.35077652561337,-161.6762920183586,26.09782629398755,142.3855424326012,141.1067005353421,12.468618816528592,-0.0013465627214741158,0.004961020552799352
12,2021-04-30 17:30:00,163.68,163.86,163.29,163.46,3498.0,#JNJ,-0.01457813718093348,164.6561759664601,161.1035113373478,50.0798148317127,35.51912568306803,20.54361287764925,163.4078136804306,163.5131091716378,13.256514967666531,-0.0013458950201884184,0.0034870916432155974
13,2021-04-30 17:30:00,153.98,154.13,153.18,153.27,2663.0,#JPM,0.7879418788257055,155.9384221880765,150.1559503210073,53.56053102328652,36.10241296738836,32.11274911766054,152.6367814660178,152.0673239994338,12.91940965782475,-0.004632348143798391,0.006198212305082459
14,2021-04-30 17:30:00,31.09,31.22,31.08,31.16,255.0,#T,0.08248039501314963,31.58732265786025,30.67667991917378,56.95505383386497,74.14829659317282,17.80909105057345,31.07156478738976,30.87449569420249,8.980398766160974,0.002246469833119393,0.004492939666238786
15,2021-04-30 17:30:00,379.83,379.88,378.09,378.33,755.0,#LMT,1.050813221099361,383.8894471057322,368.4250810680166,49.2678403042089,67.80698595606752,24.81053726635603,377.0422324507529,378.3585579080648,12.562484579884917,-0.003964792641344857,0.004731319218671585
16,2021-04-30 17:30:00,234.45,235.26,233.74,234.76,1322.0,#MCD,0.3078032160506439,236.5021774370228,231.8284153986226,54.96675916145777,65.38539760015097,15.9505826632751,234.1597123903963,233.5367141093346,12.645464736101765,0.001320497529391729,0.006474697563468998
17,2021-04-30 17:30:00,197.19,197.39,196.53,196.76,1417.0,#MMM,-0.1434454452514728,200.1581095079267,193.2426444799459,45.43510746884851,-26.45387470785495,33.38650947871349,197.6370753432782,197.9261157095898,12.538281951617819,-0.002185403537304365,0.004370807074608586
18,2021-04-30 17:30:00,47.34,47.56,47.23,47.4,1164.0,#MO,-0.08469276580289176,47.93125674943195,45.82170046679956,47.39535866424409,89.06426155580436,14.28984933537901,47.08462770214493,47.68965015475386,10.918239856992415,0.0012658227848100247,0.0069620253164558105
19,2021-04-30 17:30:00,357.88,359.24,354.09,355.2,1463.0,#PANW,-0.8615579824816564,363.623368338785,349.6929895090763,48.77955775019082,-53.20223845795122,11.91946958181448,356.9940018483681,357.2185046316749,13.16092541213814,-0.007545045045045064,0.01449887387387397
