,date,open,high,low,close,volume,tic,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence,log_volume,change,daily_variance
24,2021-01-15 18:00:00,0.77026,0.77245,0.76952,0.77217,6474,AUDUSD,-0.0007665431676344703,0.772365099717706,0.7657669002822941,31.694697823615712,-114.09487297812335,55.54180775458426,0.7695928000000001,0.7695928000000001,0.0,8.516998888540657,0.002473548570910652,0.0037945012108732377
25,2021-01-15 18:00:00,1.20929,1.21003,1.20874,1.20975,7782,EURUSD,-0.0006517617645910301,0.771876929852403,0.765910070147597,40.84612469644251,-67.23476778866349,30.347571519922838,0.7695553846153846,0.7695553846153846,0.0,9.14998238023579,0.00038024385203564944,0.0010663360198388207
26,2021-01-15 18:00:00,1.35837,1.36053,1.35745,1.35971,6681,GBPUSD,-0.0005511708037878593,0.7715223172967878,0.7660016827032121,41.092044509418265,-52.650187504598456,30.347571519922845,0.7695225925925926,0.7695225925925926,0.0,9.114294397641443,0.0009855042619381315,0.0022651889005743664
27,2021-01-15 18:00:00,0.71369,0.71587,0.71312,0.71571,5488,NZDUSD,-0.0004813288457059528,0.7712301688795751,0.7660578311204249,40.36297978424065,-51.116838487966994,28.50223051055391,0.7694846428571429,0.7694846428571429,0.0,8.275838947405301,0.0028223721898533076,0.0038423383772757547
28,2021-01-15 18:00:00,1.27571,1.27617,1.27064,1.27102,5931,USDCAD,-0.00040898361862229393,0.7709220684642052,0.7661519315357949,41.23609561576949,-44.72272951271695,28.5022305105539,0.7694551724137931,0.7694551724137931,0.0,8.927767839563467,-0.00368994980409424,0.004350836336170977
29,2021-01-15 18:00:00,0.88995,0.89049,0.88925,0.88952,3220,USDCHF,-0.0003818957425926195,0.7706937850969144,0.7661772149030857,39.5788338361805,-54.87617525963791,30.863363344625345,0.7694120000000001,0.7694120000000001,0.0,7.960063350951311,-0.000483406781185405,0.0013940102527205897
30,2021-01-15 19:00:00,0.77218,0.77285,0.77145,0.77207,4493,AUDUSD,-0.00038118129326147887,0.7703552756884134,0.7662487243115866,38.42322279763174,-65.71543297817877,31.87594142740975,0.7692336666666667,0.7693606451612903,0.0,8.151595849577328,-0.0001424741279935025,0.0018133070835546878
31,2021-01-15 19:00:00,1.20977,1.21003,1.20881,1.20937,5501,EURUSD,-0.000355602615459083,0.7703462259448073,0.7662357740551928,39.91772791539984,-52.32837253961289,25.025020584373408,0.769102,0.76932125,0.0,8.802784735735996,-0.00033075072144997473,0.001008789700422533
32,2021-01-15 19:00:00,1.35972,1.36065,1.35906,1.36054,3940,GBPUSD,-0.00029447632417711755,0.7702438729679795,0.7662571270320204,42.495914716927054,-34.13737738641801,22.118641551082657,0.7690266666666667,0.769299393939394,0.0,8.586817682056475,0.0006027018683758235,0.0011686536228262161
33,2021-01-15 19:00:00,0.71572,0.71584,0.7147,0.7152,4573,NZDUSD,-0.00030360142742968943,0.7699910006452387,0.7662999993547611,39.644935691739526,-55.89003748721761,29.16001627738336,0.7689446666666666,0.769255,0.0,8.092731668535222,-0.0007270693512305313,0.001593959731543666
34,2021-01-15 19:00:00,1.27102,1.272,1.27028,1.27134,4857,USDCAD,-0.00031397457890847136,0.769657769666014,0.7664012303339861,39.341561119468025,-66.98081454055763,36.10695897388674,0.7687956666666668,0.7692105714285714,0.0,8.728247704680603,0.0002517029276195793,0.001352903235955719
35,2021-01-15 19:00:00,0.88952,0.89023,0.88949,0.88996,2795,USDCHF,-0.0002605693421844357,0.7694929948648837,0.7664720051351164,43.189196118409214,-33.365415463579815,34.79855921766546,0.7686756666666668,0.76919,0.0,7.819008624503019,0.0004944042428873162,0.0008314980448559069
36,2021-01-15 20:00:00,0.77206,0.77211,0.77105,0.7713,3306,AUDUSD,-0.00011457718566165731,0.7697560368293742,0.7663419631706258,49.011708581646275,67.98334561167131,2.3348711643923443,0.768626,0.7692067567567568,0.0,7.843816402338786,-0.0009853494100868442,0.001374303124594775
37,2021-01-15 20:00:00,1.20934,1.20934,1.20773,1.20806,4825,EURUSD,4.8757234671015226e-05,0.770100033047459,0.766143966952541,51.43264270999861,134.0730031907881,10.97850764734983,0.7686133333333334,0.7692392105263158,0.0,8.670581780926424,-0.001059550022350024,0.0013327152624870548
38,2021-01-15 20:00:00,1.36054,1.36054,1.35772,1.35871,4266,GBPUSD,0.0002255059515815505,0.7706030905032488,0.7658669094967512,53.775166104053945,178.93822492463315,16.544159283265266,0.7686239999999999,0.7692866666666667,0.0,8.6649676192288,-0.0013468657770973926,0.002075498082740279
39,2021-01-15 20:00:00,0.7152,0.71525,0.71418,0.71438,1964,NZDUSD,0.0003742467186597098,0.7711208191460641,0.7656781808539359,54.37061284341966,191.62415665623865,22.225507801602152,0.7686596666666666,0.769336,0.0,7.2463982435819645,-0.0011478484840000166,0.0014978022900977285
40,2021-01-15 20:00:00,1.27135,1.27333,1.2712,1.27324,3724,USDCAD,0.0005193409777052294,0.7716361514512884,0.7656388485487116,55.85845839105072,195.117886533713,22.225507801602145,0.7686996666666667,0.7693934146341463,0.0,8.46411847123155,0.001484401998052172,0.0016728974898683401
41,2021-01-15 20:00:00,0.88997,0.89097,0.88996,0.89089,2582,USDCHF,0.0005693258609590357,0.7718445417185711,0.7658784582814289,52.754682927112775,152.2976251746289,14.458459898062515,0.768787,0.7694302380952381,0.0,7.740785255483719,0.001032675189978472,0.0011336977629113206
42,2021-01-15 21:00:00,0.77131,0.77172,0.77082,0.77082,2548,AUDUSD,0.0006296846902416053,0.7720833403971858,0.7660986596028141,54.023223502557094,137.49244104012794,14.45845989806252,0.76885,0.7694737209302326,0.0,7.58276362098149,-0.0006356866713371494,0.0011675877636802522
43,2021-01-15 21:00:00,1.20807,1.20848,1.20767,1.20767,3001,EURUSD,0.0006921422302216262,0.772372284072098,0.7662377159279018,55.02944274488684,136.97256385998702,23.044944114184805,0.7689066666666666,0.7695218181818183,0.0,8.195393728824916,-0.0003312163090910232,0.000670713025909377
44,2021-01-15 21:00:00,1.35872,1.35916,1.35796,1.35796,3133,GBPUSD,0.0006401714761935517,0.7723703793849669,0.7665826206150331,50.31571740336461,118.93423352825226,29.96347726737763,0.768919,0.7695411111111111,0.0,8.355729864573885,-0.0005596630239475919,0.0008836784588646704
45,2021-01-15 21:00:00,0.71439,0.71474,0.714,0.714,1675,NZDUSD,0.0006123301431337769,0.7724877484065591,0.7666682515934409,51.25164971407267,77.62628911030393,16.62921441481703,0.7689603333333334,0.7695652173913043,0.0,7.086696127616614,-0.00054621848739496,0.0010364145658264341
46,2021-01-15 21:00:00,1.27324,1.27358,1.2723,1.27275,3888,USDCAD,0.0005741858812671197,0.7725774494526918,0.7667645505473082,50.7947974256355,86.8476498295756,23.33176995230488,0.7690286666666667,0.7695857446808511,0.0,8.506830079380638,-0.00038499312512267094,0.0010056963268512652
47,2021-01-15 21:00:00,0.89089,0.89113,0.89062,0.89108,1545,USDCHF,0.0005946363940634303,0.7727414851403641,0.7668805148596359,53.40840513934801,97.16442970518403,25.767563871310738,0.7691046666666668,0.769620625,0.0,7.227458120546382,0.0002132244018494675,0.0005723391839116695
48,2021-01-15 22:00:00,0.77081,0.77122,0.77055,0.77077,2310,AUDUSD,0.0006077564619936249,0.7728931448225516,0.7669968551774486,53.58309831039711,95.1082105096118,26.48094346369837,0.7691873333333333,0.7696551020408162,0.0,7.484637539714515,-5.189615579231159e-05,0.0008692606095204269
49,2021-01-15 22:00:00,1.20768,1.20818,1.20764,1.20782,2547,EURUSD,0.0006361063776113562,0.7730325622758221,0.767204437724178,54.707440344257,98.01258221332914,30.07270422699725,0.7693093333333333,0.7696946,0.0,8.031488556766973,0.00011591131128794602,0.00044708648639696727
50,2021-01-15 22:00:00,1.35796,1.3589,1.35796,1.35833,1966,GBPUSD,0.0005492363715433601,0.7729500353597878,0.7675379646402123,49.65288012737765,66.12115991960852,11.281869778154649,0.7694226666666667,0.7697070588235294,0.0,7.890012304741087,0.000272393306486628,0.0006920262381011542
51,2021-01-15 22:00:00,0.71397,0.71435,0.71366,0.71368,1296,NZDUSD,0.0004804074426009164,0.7728698430121336,0.7678481569878665,49.910666630699104,44.81521098037362,7.02229612913048,0.769554,0.7697203846153846,0.0,6.829717280535611,-0.0004063445802040305,0.0009668198632441422
52,2021-01-15 22:00:00,1.27278,1.27399,1.27271,1.27335,3769,USDCAD,0.0004045174782405514,0.7728117569226811,0.7680652430773189,49.129980175466656,25.058607362356394,1.2237909767036175,0.76967,0.7697292452830189,0.0,8.476216216137084,0.0004476381199198645,0.0010052224447323578
53,2021-01-15 22:00:00,0.89108,0.89121,0.89086,0.89121,1662,USDCHF,0.00031293829819789565,0.7725871609753007,0.7684948390246994,47.83981657126646,3.2718201118365293,1.068140568144874,0.7697543333333333,0.7697312962962962,0.0,7.3006017863691754,0.00014586909931437427,0.0003927244981541516
54,2021-01-15 23:00:00,0.77053,0.77097,0.77011,0.77019,887,AUDUSD,0.00017231041574050643,0.7723278247652229,0.7688851752347771,44.9444248436441,-25.94935186743931,6.254415137765529,0.7698226666666665,0.7697181818181817,0.0,6.52672694098335,-0.00044144951245797396,0.00111660759033496
55,2021-01-15 23:00:00,1.20772,1.208,1.20751,1.20752,1455,EURUSD,9.484668103898475e-05,0.7721632969289491,0.7691477030710507,46.713052875433604,-29.38243287043421,10.035491968479075,0.7698503333333334,0.7697133928571428,0.0,7.471329849160014,-0.00016562872664633132,0.00040579038028345653
56,2021-01-15 23:00:00,1.35835,1.35894,1.35755,1.3581,1181,GBPUSD,3.939127815522081e-05,0.7721870780727446,0.7690959219272556,47.03309003318619,-30.19332973888215,10.03549196847907,0.769879,0.7697101754385965,0.0,7.380203480325248,-0.00018408070097920728,0.0010234886974449615
57,2021-01-15 23:00:00,0.71332,0.71364,0.71289,0.713,853,NZDUSD,1.680843092188855e-05,0.7721985344635398,0.7690204655364603,48.12093925106826,-13.800850517529659,4.420800713343294,0.7699236666666667,0.769711724137931,0.0,6.4104856889238375,-0.00044880785413742915,0.0010518934081346822
58,2021-01-15 23:00:00,1.27334,1.27445,1.27323,1.27358,1932,USDCAD,-3.424624563264089e-05,0.7721864952710661,0.7688615047289339,46.5814184589483,-34.20509291121434,11.008459216811541,0.7699486666666666,0.7697061016949153,0.0,7.808142847239555,0.00018844517030733678,0.0009579296157288894
59,2021-01-15 23:00:00,0.89124,0.89152,0.89121,0.89131,702,USDCHF,8.264909821120714e-05,0.7722013875149023,0.7688566124850977,53.79110241519381,42.96992535069069,15.400044715729694,0.7700553333333333,0.7697336666666666,0.0,6.438870415684332,7.853608733214538e-05,0.00034780267247089394
60,2021-01-18 00:00:00,0.77013,0.77096,0.77013,0.77049,718,AUDUSD,0.00013768711832984337,0.7720828788899021,0.7688971211100979,52.136711669090325,53.882653526780494,16.455724554933163,0.7701583333333333,0.7696959999999999,0.0,6.315740966156701,0.0004672351360822684,0.001077236563745146
61,2021-01-18 00:00:00,1.20778,1.20824,1.20754,1.20775,300,EURUSD,0.00018160654833299095,0.7720828788899021,0.7688971211100979,52.238019256775814,41.02501425894026,10.907938667402036,0.7702530000000001,0.7696775,0.0,5.89254159910858,-2.4839577727157516e-05,0.0005795901469674376
62,2021-01-18 00:00:00,1.35902,1.35989,1.35791,1.35838,811,GBPUSD,0.0003105537320321483,0.7722588297775429,0.7688071702224571,56.14317585464523,117.58272502987282,25.77523875518588,0.7703716666666666,0.7696991666666667,0.0,7.004560867378202,-0.00047114945744193375,0.0014576186339611103
63,2021-01-18 00:00:00,0.71373,0.71394,0.71364,0.71377,103,NZDUSD,0.0003890121862863971,0.7723235168515195,0.7687754831484805,55.22429131626662,116.5045005648399,25.77523875518588,0.7705093333333334,0.769727,0.0,4.297534490840899,5.6040461213051825e-05,0.0004203034590974221
64,2021-01-18 00:00:00,1.27328,1.27359,1.27281,1.2732,152,USDCAD,0.0004579306058510868,0.7725305478450258,0.7687364521549741,55.69314589061853,114.81503807744926,24.967454470930694,0.770655,0.7697253333333334,0.0,5.265413937272077,-6.283380458675617e-05,0.0006126295947219626
65,2021-01-18 00:00:00,0.89049,0.89077,0.89028,0.89038,180,USDCHF,0.0005408023902273573,0.7727987139594976,0.7686532860405024,57.02754668247205,168.59962852573815,32.705932212549484,0.7707893333333333,0.7697325,0.0,5.076849909802223,-0.00012354275702515164,0.0005503268267481194
66,2021-01-18 01:00:00,0.77049,0.77105,0.7683,0.76832,2769,AUDUSD,0.0006900105298404124,0.7733256575881663,0.7684373424118337,60.306215400209545,225.711696509493,42.70025369282083,0.770917,0.7697714999999999,0.0,7.662692557221713,-0.002824344023323622,0.0035792378175760493
67,2021-01-18 01:00:00,1.20775,1.20865,1.20661,1.20664,3763,EURUSD,0.000819671855968207,0.7738042989801077,0.7682227010198923,61.008112425225455,239.44897278232006,44.68845959906087,0.7710323333333332,0.7698228333333332,0.0,8.420811428071296,-0.0009199098322616244,0.001690645097129253
68,2021-01-18 01:00:00,1.35843,1.3598,1.35688,1.35699,3099,GBPUSD,0.0008674368865604354,0.7740926111937347,0.7681373888062653,58.69554723121078,187.43773012778848,38.89277768204736,0.7711073333333334,0.7698656666666666,0.0,8.34410376941657,-0.0010611721530741627,0.0021518213104000854
69,2021-01-18 01:00:00,0.71377,0.71393,0.7117,0.71172,2418,NZDUSD,0.0008870220991161748,0.7743153884932843,0.7680756115067155,58.287400508500255,140.1643305944862,27.19339038190124,0.7711733333333333,0.7699165,0.0,7.450625327831236,-0.002880346203563194,0.003133254650705269
70,2021-01-18 01:00:00,1.27315,1.27718,1.27261,1.27717,3174,USDCAD,0.000907347937968872,0.7745948795936003,0.7681061204063996,58.84981922225622,134.4344930014938,27.642716231367874,0.7712313333333333,0.7699655,0.0,8.307394593787047,0.0031475841117469977,0.0035782237290258646
71,2021-01-18 01:00:00,0.89059,0.89258,0.89054,0.89251,1652,USDCHF,0.0008413925265083888,0.774709834229763,0.7682041657702371,55.20258158484569,104.15532442924092,28.23452293653673,0.7712843333333333,0.7700356666666667,0.0,7.296024393171604,0.0021512364007126336,0.0022856886757571812
72,2021-01-18 02:00:00,0.76832,0.76951,0.7679,0.76941,3212,AUDUSD,0.0007801266545663932,0.7748031983688317,0.7683448016311683,55.20258158484568,72.0312989898705,19.656052747771845,0.7713253333333333,0.7700876666666667,0.0,7.812517783458877,0.0014166699159096389,0.0020925124446004085
73,2021-01-18 02:00:00,1.20664,1.20782,1.20649,1.20756,3610,EURUSD,0.0007924183811824914,0.7749712029088617,0.7685327970911383,57.90161125521735,94.80224823389874,28.397995277281762,0.7713856666666667,0.7701461666666667,0.0,8.380064846078032,0.000761866905164159,0.0011013945476827912
74,2021-01-18 02:00:00,1.35701,1.35859,1.35658,1.35788,4888,GBPUSD,0.0007508567642974251,0.7749260595078724,0.7689639404921276,55.78353976525572,95.47454585678634,35.3773976698417,0.7714683333333333,0.7701936666666668,0.0,8.800463160840494,0.000640704627802108,0.0014802486228533208
75,2021-01-18 02:00:00,0.71175,0.71297,0.71165,0.71252,2689,NZDUSD,0.0008370283732725969,0.7751376243275125,0.7692543756724874,60.316925254615676,153.31589654170543,50.94690852901086,0.7715956666666667,0.770278,0.0,7.557977359211012,0.001080671419749689,0.001852579576713619
76,2021-01-18 02:00:00,1.27715,1.27744,1.27597,1.27619,2628,USDCAD,0.0008806735534234722,0.7752342586346721,0.7696337413653278,59.605707961207,123.91588187904927,50.94690852901086,0.771721,0.7703748333333332,0.0,8.117857456263492,-0.000752239086656432,0.0011518661014424658
77,2021-01-18 02:00:00,0.89248,0.89252,0.89124,0.89139,1323,USDCHF,0.0008491153386501749,0.7751751580780684,0.7700718419219317,56.906277866536925,96.8287186091405,45.290409629453585,0.7717986666666666,0.7704516666666666,0.0,7.07268392727407,-0.0012228093202751157,0.0014359595687633334
78,2021-01-18 03:00:00,0.76941,0.77024,0.76882,0.76989,5498,AUDUSD,0.0008537162910247087,0.7749822333066791,0.7707347666933209,58.274653961453616,100.87148567310905,45.29040962945358,0.771891,0.7705391666666667,0.0,8.350632037242873,0.0006234656899036551,0.0018444193326320486
79,2021-01-18 03:00:00,1.20757,1.20811,1.20708,1.20786,3381,EURUSD,0.0008834156397710125,0.7751430103480472,0.7708909896519529,59.496519746125806,103.72686219046511,47.30506929187637,0.7719876666666666,0.7706485,0.0,8.314777001464542,0.0002400940506349258,0.0008527478350140633
80,2021-01-18 03:00:00,1.35789,1.35875,1.35744,1.35853,5216,GBPUSD,0.0009189088854917316,0.7752373405171797,0.7711866594828203,60.24585260052082,112.6080691642728,49.907895283538714,0.7721370000000001,0.7707798333333334,0.0,8.865889336426902,0.00047109743619940225,0.0009642775647206336
81,2021-01-18 03:00:00,0.71253,0.71286,0.71183,0.71268,3459,NZDUSD,0.0009171286216291819,0.7752003789607914,0.7715866210392085,59.27350948823092,105.18816846824774,49.90789528353873,0.7722760000000001,0.770915,0.0,7.8100120417708006,0.00021047314362685003,0.0014452489195713174
82,2021-01-18 03:00:00,1.2762,1.27756,1.27607,1.27656,4150,USDCAD,0.0009148372941443217,0.7753174953334258,0.7717225046665742,59.610682005452745,93.35564789165261,32.8643659683756,0.7724260000000001,0.771048,0.0,8.575032573344778,0.00028200789622102835,0.0011671993482484109
83,2021-01-18 03:00:00,0.89138,0.89155,0.89096,0.89104,1796,USDCHF,0.0009647463830448899,0.7755305058718726,0.7718644941281275,61.740539915133134,130.63258760988836,44.84154064604587,0.7726136666666666,0.7711840000000001,0.0,7.377951289721366,-0.0003815765846649936,0.0006621476028011979
84,2021-01-18 04:00:00,0.76987,0.77042,0.76916,0.77002,4322,AUDUSD,0.0010127679130672584,0.7757570189130647,0.7720029810869351,62.397991560542884,126.3171693337721,44.84154064604587,0.7728373333333334,0.7713300000000001,0.0,8.110134746621078,0.00019480013506140552,0.001636321134516037
85,2021-01-18 04:00:00,1.20785,1.20848,1.20754,1.20828,3218,EURUSD,0.0011041791377920385,0.7761891467363295,0.7719748532636705,64.46966538027971,163.28072094597678,54.35498538477813,0.7730736666666667,0.771462,0.0,8.265713188285716,0.0003558777766742232,0.0007779653722646579
86,2021-01-18 04:00:00,1.35853,1.35894,1.3579,1.35871,5595,GBPUSD,0.0012158000634604482,0.7767724196766428,0.7717475803233571,66.02808258757878,183.41756159190714,56.18297361951132,0.7733293333333333,0.7716041666666666,0.0,8.93616434094353,0.00013247860102602393,0.0007654319170389045
87,2021-01-18 04:00:00,0.71269,0.71354,0.71244,0.7134,2937,NZDUSD,0.0013188777582988642,0.7773503432869249,0.7715366567130753,66.87078952386432,183.39062613590366,56.83862057538342,0.7735883333333333,0.771756,0.0,7.647430925141274,0.000995234090271921,0.0015419119708438322
88,2021-01-18 04:00:00,1.27655,1.27695,1.27577,1.27594,2374,USDCAD,0.0013359901909704153,0.7776885906610201,0.77156040933898,64.15654575282022,158.37731390311512,51.97680858836045,0.7738410000000001,0.7718948333333333,0.0,8.016014737043072,-0.00047807890653165465,0.0009248083765693989
89,2021-01-18 04:00:00,0.89104,0.89138,0.89075,0.89088,1275,USDCHF,0.0013772076468274719,0.7780832380962545,0.7715917619037457,65.44112008192951,157.04199297033853,52.54858380455103,0.7740456666666666,0.7720505,0.0,7.035155916876335,-0.00017959770114948028,0.0007071659482757593
90,2021-01-18 05:00:00,0.77002,0.77006,0.76889,0.76941,3636,AUDUSD,0.0013515598298873277,0.7783225538085109,0.771706446191489,63.14347354863389,131.5568450790199,46.489219947709934,0.7742476666666666,0.772203,0.0,7.936508163689594,-0.0007928152740411476,0.0015206456895543393
91,2021-01-18 05:00:00,1.20828,1.20829,1.207,1.2074,2228,EURUSD,0.0012235979562705834,0.7782871451609739,0.7720698548390263,58.49354962515111,85.53194801151855,25.572073494179627,0.7744099999999999,0.7723315000000001,0.0,7.897328888427364,-0.0007288388272320621,0.0010684114626470212
92,2021-01-18 05:00:00,1.3587,1.35874,1.35723,1.3576,4367,GBPUSD,0.0011444724148399477,0.7782425144837066,0.7724864855162934,59.659230055693236,72.48721153744557,17.649557805015544,0.7745463333333333,0.772459,0.0,8.68754998842344,-0.0008102533883324256,0.0011122569239835904
93,2021-01-18 05:00:00,0.7134,0.71345,0.71241,0.71289,2659,NZDUSD,0.0011555322904659437,0.7784107748756891,0.7727112251243108,62.3444925836152,109.93238275708555,27.051854115295704,0.7747266666666666,0.7726179999999999,0.0,7.547277243073291,-0.0007153978874721352,0.0014588505940608522
94,2021-01-18 05:00:00,1.27595,1.27745,1.27594,1.27713,2305,USDCAD,0.0011566081593188393,0.7784507064172829,0.7731242935827171,62.51180748101467,109.92367961676943,27.051854115295704,0.7749043333333333,0.7727796666666666,0.0,7.987451328396091,0.0009239466616555722,0.0011823385246606847
