,cash,asset_value,total_assets,reward,date
121,1379220.0,5229560.0,6608780.0,8.590032556975261e-06,2021-01-31 21:00:00
122,1379220.0,5229800.0,6609020.0,1.0904123199205951e-05,2021-01-31 22:00:00
123,1379220.0,5230760.0,6609980.0,1.1111111111111693e-05,2021-01-31 23:00:00
124,1379220.0,5229400.0,6608620.0,1.2194525904203121e-05,2021-02-01 00:00:00
125,1379220.0,5230480.0,6609700.0,1.0448484848485151e-05,2021-02-01 01:00:00
126,1379220.0,5230620.0,6609840.0,1.1664261664261981e-05,2021-02-01 02:00:00
127,1379220.0,5232680.0,6611900.0,1.1739441660700687e-05,2021-02-01 03:00:00
128,1379220.0,5233200.0,6612420.0,1.4086174242424268e-05,2021-02-01 04:00:00
129,1379220.0,5233320.0,6612540.0,1.4587737843551129e-05,2021-02-01 05:00:00
130,1379220.0,5235120.0,6614340.0,1.4615384615384714e-05,2021-02-01 06:00:00
131,1379220.0,5233880.0,6613100.0,1.6585704371963474e-05,2021-02-01 07:00:00
132,1379220.0,5234660.0,6613880.0,1.5036730945822645e-05,2021-02-01 08:00:00
133,1379220.0,5235500.0,6614720.0,1.581225791752085e-05,2021-02-01 09:00:00
134,1379220.0,5236500.0,6615720.0,1.6644052464947963e-05,2021-02-01 10:00:00
135,1379220.0,5235760.0,6614980.0,1.764309764309824e-05,2021-02-01 11:00:00
136,1379220.0,5233200.0,6612420.0,1.668894830659501e-05,2021-02-01 12:00:00
137,1379220.0,5232280.0,6611500.0,1.3735899137358363e-05,2021-02-01 13:00:00
138,1379220.0,5231000.0,6610220.0,1.2626262626262406e-05,2021-02-01 14:00:00
139,1379220.0,5229840.0,6609060.0,1.114017876607769e-05,2021-02-01 15:00:00
140,1379220.0,5229400.0,6608620.0,9.805194805195023e-06,2021-02-01 16:00:00
141,1379220.0,5230180.0,6609400.0,9.262841177735062e-06,2021-02-01 17:00:00
142,1379220.0,5230580.0,6609800.0,1.0029876227058648e-05,2021-02-01 18:00:00
143,1379220.0,5230240.0,6609460.0,1.0383555838100855e-05,2021-02-01 19:00:00
144,1379220.0,5230260.0,6609480.0,9.95370370370415e-06,2021-02-01 20:00:00
145,1379220.0,5228520.0,6607740.0,9.905956112852965e-06,2021-02-01 21:00:00
146,1379220.0,5228300.0,6607520.0,8.032378580324145e-06,2021-02-01 22:00:00
147,1379220.0,5230400.0,6609620.0,7.75097917955099e-06,2021-02-01 23:00:00
148,1379220.0,5230120.0,6609340.0,9.848484848484172e-06,2021-02-02 00:00:00
149,1379220.0,5230420.0,6609640.0,9.497661175513291e-06,2021-02-02 01:00:00
150,1379220.0,5232480.0,6611700.0,9.737373737374414e-06,2021-02-02 02:00:00
151,1379220.0,5232700.0,6611920.0,1.1739915713425557e-05,2021-02-02 03:00:00
152,1379220.0,5232920.0,6612140.0,1.1881977671451241e-05,2021-02-02 04:00:00
153,1379220.0,5232220.0,6611440.0,1.2022182610417769e-05,2021-02-02 05:00:00
154,1379220.0,5231820.0,6611040.0,1.1255411255411458e-05,2021-02-02 06:00:00
155,1379220.0,5231420.0,6610640.0,1.0791788856304969e-05,2021-02-02 07:00:00
156,1379220.0,5232220.0,6611440.0,1.0334110334110102e-05,2021-02-02 08:00:00
157,1379220.0,5230980.0,6610200.0,1.1040339702760283e-05,2021-02-02 09:00:00
158,1379220.0,5230260.0,6609480.0,9.781357882623522e-06,2021-02-02 10:00:00
159,1379220.0,5229020.0,6608240.0,9.033733562035724e-06,2021-02-02 11:00:00
160,1379220.0,5229920.0,6609140.0,7.803030303030201e-06,2021-02-02 12:00:00
161,1379220.0,5227260.0,6606480.0,8.601543384151759e-06,2021-02-02 13:00:00
162,1379220.0,5227100.0,6606320.0,6.060606060606141e-06,2021-02-02 14:00:00
163,1379220.0,5224300.0,6603520.0,5.874697899237501e-06,2021-02-02 15:00:00
164,1379220.0,5225340.0,6604560.0,3.252032520324845e-06,2021-02-02 16:00:00
165,1379220.0,5226240.0,6605460.0,4.187327823691366e-06,2021-02-02 17:00:00
166,1379220.0,5226820.0,6606040.0,4.983570646220943e-06,2021-02-02 18:00:00
167,1379220.0,5227320.0,6606540.0,5.479949192524165e-06,2021-02-02 19:00:00
168,1379220.0,5227140.0,6606360.0,5.8982683982681095e-06,2021-02-02 20:00:00
169,1379220.0,5228240.0,6607460.0,5.701990317374424e-06,2021-02-02 21:00:00
170,1379220.0,5226580.0,6605800.0,6.648841354723094e-06,2021-02-02 22:00:00
171,1379220.0,5226700.0,6605920.0,5.139110402268558e-06,2021-02-02 23:00:00
172,1379220.0,5225760.0,6604980.0,5.2149400986605716e-06,2021-02-03 00:00:00
173,1379220.0,5226060.0,6605280.0,4.361534419337874e-06,2021-02-03 01:00:00
174,1379220.0,5226660.0,6605880.0,4.597701149424781e-06,2021-02-03 02:00:00
175,1379220.0,5225620.0,6604840.0,5.090909090908876e-06,2021-02-03 03:00:00
176,1379220.0,5225460.0,6604680.0,4.166666666666208e-06,2021-02-03 04:00:00
177,1379220.0,5224480.0,6603700.0,4.006163328197697e-06,2021-02-03 05:00:00
178,1379220.0,5224300.0,6603520.0,3.149472250595726e-06,2021-02-03 06:00:00
179,1379220.0,5224200.0,6603420.0,2.979515828677512e-06,2021-02-03 07:00:00
180,1379220.0,5225960.0,6605180.0,2.8787878787881224e-06,2021-02-03 08:00:00
181,1379220.0,5226160.0,6605380.0,4.3361794743011015e-06,2021-02-03 09:00:00
182,1379220.0,5223100.0,6602320.0,4.478854478854651e-06,2021-02-03 10:00:00
183,1379220.0,5222920.0,6602140.0,1.9208478224875068e-06,2021-02-03 11:00:00
184,1379220.0,5220640.0,6599860.0,1.76218708827418e-06,2021-02-03 12:00:00
185,1379220.0,5220680.0,6599900.0,-1.1466011465993836e-07,2021-02-03 13:00:00
186,1379220.0,5222600.0,6601820.0,-8.145975887915901e-08,2021-02-03 14:00:00
187,1379220.0,5227520.0,6606740.0,1.4746394425533948e-06,2021-02-03 15:00:00
188,1379220.0,5224940.0,6604160.0,5.431979368149412e-06,2021-02-03 16:00:00
189,1379220.0,5226260.0,6605480.0,3.334936668269741e-06,2021-02-03 17:00:00
190,1379220.0,5227040.0,6606260.0,4.370015948962942e-06,2021-02-03 18:00:00
191,1379220.0,5225600.0,6604820.0,4.965889259083064e-06,2021-02-03 19:00:00
192,1379220.0,5224420.0,6603640.0,3.8036616161613024e-06,2021-02-03 20:00:00
193,1379220.0,5223780.0,6603000.0,2.857591458627936e-06,2021-02-03 21:00:00
194,1379220.0,5225200.0,6604420.0,2.343017806935491e-06,2021-02-03 22:00:00
195,1379220.0,5225340.0,6604560.0,3.4343434343429527e-06,2021-02-03 23:00:00
196,1379220.0,5223980.0,6603200.0,3.5250463821891603e-06,2021-02-04 00:00:00
197,1379220.0,5223640.0,6602860.0,2.4611598215661544e-06,2021-02-04 01:00:00
198,1379220.0,5224120.0,6603340.0,2.1885521885519477e-06,2021-02-04 02:00:00
199,1379220.0,5224380.0,6603600.0,2.543018120907085e-06,2021-02-04 03:00:00
200,1379220.0,5221480.0,6600700.0,2.7272727272731334e-06,2021-02-04 04:00:00
201,1379220.0,5220960.0,6600180.0,5.276647067689254e-07,2021-02-04 05:00:00
202,1379220.0,5220320.0,6599540.0,1.3501350135032e-07,2021-02-04 06:00:00
203,1379220.0,5220180.0,6599400.0,-3.4333482609330955e-07,2021-02-04 07:00:00
204,1379220.0,5218780.0,6598000.0,-4.4563279857422284e-07,2021-02-04 08:00:00
205,1379220.0,5220000.0,6599220.0,-1.4781966001475585e-06,2021-02-04 09:00:00
206,1379220.0,5219080.0,6598300.0,-5.736981465135683e-07,2021-02-04 10:00:00
207,1379220.0,5218860.0,6598080.0,-1.2443273312840085e-06,2021-02-04 11:00:00
208,1379220.0,5219000.0,6598220.0,-1.3986013986015357e-06,2021-02-04 12:00:00
209,1379220.0,5230480.0,6609700.0,-1.2904161229517694e-06,2021-02-04 13:00:00
210,1379220.0,5232180.0,6611400.0,6.998556998557189e-06,2021-02-04 14:00:00
211,1379220.0,5233280.0,6612500.0,8.186126669539333e-06,2021-02-04 15:00:00
212,1379220.0,5232020.0,6611240.0,8.93367638650683e-06,2021-02-04 16:00:00
213,1379220.0,5232440.0,6611660.0,7.995447432067217e-06,2021-02-04 17:00:00
214,1379220.0,5232840.0,6612060.0,8.255451713395766e-06,2021-02-04 18:00:00
215,1379220.0,5232360.0,6611580.0,8.498942917547853e-06,2021-02-04 19:00:00
216,1379220.0,5234720.0,6613940.0,8.12289562289613e-06,2021-02-04 20:00:00
217,1379220.0,5235300.0,6614520.0,9.733277475212539e-06,2021-02-04 21:00:00
218,1379220.0,5235120.0,6614340.0,1.0091743119265962e-05,2021-02-04 22:00:00
219,1379220.0,5234880.0,6614100.0,9.921129099211028e-06,2021-02-04 23:00:00
220,1379220.0,5234840.0,6614060.0,9.710743801652741e-06,2021-02-05 00:00:00
221,1379220.0,5236660.0,6615880.0,9.639380227615556e-06,2021-02-05 01:00:00
222,1379220.0,5236360.0,6615580.0,1.0838110838110463e-05,2021-02-05 02:00:00
223,1379220.0,5235440.0,6614660.0,1.058567740182091e-05,2021-02-05 03:00:00
224,1379220.0,5235100.0,6614320.0,9.9161255411258e-06,2021-02-05 04:00:00
225,1379220.0,5235480.0,6614700.0,9.643097643097477e-06,2021-02-05 05:00:00
226,1379220.0,5235580.0,6614800.0,9.855189058728958e-06,2021-02-05 06:00:00
227,1379220.0,5236080.0,6615300.0,9.878520891736375e-06,2021-02-05 07:00:00
228,1379220.0,5235820.0,6615040.0,1.0167464114832833e-05,2021-02-05 08:00:00
229,1379220.0,5235960.0,6615180.0,9.951038771998992e-06,2021-02-05 09:00:00
230,1379220.0,5236520.0,6615740.0,9.999999999999864e-06,2021-02-05 10:00:00
231,1379220.0,5236620.0,6615840.0,1.0324019414928767e-05,2021-02-05 11:00:00
232,1379220.0,5239860.0,6619080.0,1.0344827586206714e-05,2021-02-05 12:00:00
233,1379220.0,5240280.0,6619500.0,1.2407335154116116e-05,2021-02-05 13:00:00
234,1379220.0,5239380.0,6618600.0,1.262626262626253e-05,2021-02-05 14:00:00
235,1379220.0,5238640.0,6617860.0,1.1992263056092898e-05,2021-02-05 15:00:00
236,1379220.0,5238820.0,6618040.0,1.1466358500257253e-05,2021-02-05 16:00:00
237,1379220.0,5237300.0,6616520.0,1.153305203938082e-05,2021-02-05 17:00:00
238,1379220.0,5240160.0,6619380.0,1.0516934046345501e-05,2021-02-05 18:00:00
239,1379220.0,5238860.0,6618080.0,1.2286040319513543e-05,2021-02-05 19:00:00
240,1379220.0,5239900.0,6619120.0,1.1414141414141838e-05,2021-02-05 20:00:00
241,1379220.0,5240660.0,6619880.0,1.2020621149251536e-05,2021-02-05 21:00:00
242,1379220.0,5240400.0,6619620.0,1.2446781868269602e-05,2021-02-07 20:00:00
243,1379220.0,5237580.0,6616800.0,1.2233445566779214e-05,2021-02-07 21:00:00
244,1379220.0,5238420.0,6617640.0,1.0432190760059952e-05,2021-02-07 22:00:00
245,1379220.0,5239680.0,6618900.0,1.0909090909091356e-05,2021-02-07 23:00:00
246,1379220.0,5240240.0,6619460.0,1.1640798226163782e-05,2021-02-08 00:00:00
247,1379220.0,5239900.0,6619120.0,1.1937185621396222e-05,2021-02-08 01:00:00
248,1379220.0,5239960.0,6619180.0,1.1681329423264597e-05,2021-02-08 02:00:00
249,1379220.0,5240400.0,6619620.0,1.167092612875779e-05,2021-02-08 03:00:00
250,1379220.0,5240620.0,6619840.0,1.1890909090909396e-05,2021-02-08 04:00:00
251,1379220.0,5239360.0,6618580.0,1.1976337075938959e-05,2021-02-08 05:00:00
252,1379220.0,5240100.0,6619320.0,1.1171236171236303e-05,2021-02-08 06:00:00
253,1379220.0,5240080.0,6619300.0,1.157024793388406e-05,2021-02-08 07:00:00
254,1379220.0,5241060.0,6620280.0,1.1512765449773169e-05,2021-02-08 08:00:00
255,1379220.0,5238440.0,6617660.0,1.2049910873440541e-05,2021-02-08 09:00:00
256,1379220.0,5239020.0,6618240.0,1.0452178030303377e-05,2021-02-08 10:00:00
257,1379220.0,5236660.0,6615880.0,1.0753448885744365e-05,2021-02-08 11:00:00
258,1379220.0,5236620.0,6615840.0,9.325816302560166e-06,2021-02-08 12:00:00
259,1379220.0,5239520.0,6618740.0,9.266409266409104e-06,2021-02-08 13:00:00
260,1379220.0,5237660.0,6616880.0,1.092074592074627e-05,2021-02-08 14:00:00
261,1379220.0,5238340.0,6617560.0,9.799140833623596e-06,2021-02-08 15:00:00
262,1379220.0,5238580.0,6617800.0,1.0154984964145152e-05,2021-02-08 16:00:00
263,1379220.0,5237640.0,6616860.0,1.0254637631063277e-05,2021-02-08 17:00:00
264,1379220.0,5238440.0,6617660.0,9.676308539944985e-06,2021-02-08 18:00:00
265,1379220.0,5238760.0,6617980.0,1.0097198399085526e-05,2021-02-08 19:00:00
266,1379220.0,5239920.0,6619140.0,1.0241512873091755e-05,2021-02-08 20:00:00
267,1379220.0,5239580.0,6618800.0,1.0861423220973419e-05,2021-02-08 21:00:00
268,1379220.0,5239420.0,6618640.0,1.0628674807779395e-05,2021-02-08 22:00:00
269,1379220.0,5239100.0,6618320.0,1.0499042469302586e-05,2021-02-08 23:00:00
270,1379220.0,5239800.0,6619020.0,1.0280583613917235e-05,2021-02-09 00:00:00
271,1379220.0,5240380.0,6619600.0,1.0634015431063496e-05,2021-02-09 01:00:00
272,1379220.0,5240540.0,6619760.0,1.0918003565062744e-05,2021-02-09 02:00:00
273,1379220.0,5241620.0,6620840.0,1.096681096681072e-05,2021-02-09 03:00:00
274,1379220.0,5240500.0,6619720.0,1.1523999115239753e-05,2021-02-09 04:00:00
275,1379220.0,5240080.0,6619300.0,1.0865013774104587e-05,2021-02-09 05:00:00
276,1379220.0,5240800.0,6620020.0,1.0595081247255017e-05,2021-02-09 06:00:00
277,1379220.0,5240360.0,6619580.0,1.0950661853189327e-05,2021-02-09 07:00:00
278,1379220.0,5240540.0,6619760.0,1.0671462829735835e-05,2021-02-09 08:00:00
279,1379220.0,5238660.0,6617880.0,1.0730965569675006e-05,2021-02-09 09:00:00
280,1379220.0,5239040.0,6618260.0,9.675324675324979e-06,2021-02-09 10:00:00
281,1379220.0,5237120.0,6616340.0,9.845788849347274e-06,2021-02-09 11:00:00
282,1379220.0,5239220.0,6618440.0,8.779282183537896e-06,2021-02-09 12:00:00
283,1379220.0,5239300.0,6618520.0,9.872577363743281e-06,2021-02-09 13:00:00
284,1379220.0,5238560.0,6617780.0,9.88049509176303e-06,2021-02-09 14:00:00
285,1379220.0,5240080.0,6619300.0,9.452418926103016e-06,2021-02-09 15:00:00
286,1379220.0,5239220.0,6618440.0,1.022462386098736e-05,2021-02-09 16:00:00
287,1379220.0,5240220.0,6619440.0,9.734980466687626e-06,2021-02-09 17:00:00
288,1379220.0,5239880.0,6619100.0,1.0227272727272863e-05,2021-02-09 18:00:00
289,1379220.0,5240540.0,6619760.0,1.0013631120897361e-05,2021-02-09 19:00:00
290,1379220.0,5241220.0,6620440.0,1.0323928944618367e-05,2021-02-09 20:00:00
291,1379220.0,5242460.0,6621680.0,1.0642507549723704e-05,2021-02-09 21:00:00
292,1379220.0,5242640.0,6621860.0,1.1249481112494679e-05,2021-02-09 22:00:00
293,1379220.0,5243300.0,6622520.0,1.1304167959458057e-05,2021-02-09 23:00:00
294,1379220.0,5242780.0,6622000.0,1.1605854462997278e-05,2021-02-10 00:00:00
295,1379220.0,5242880.0,6622100.0,1.1299435028248848e-05,2021-02-10 01:00:00
296,1379220.0,5243620.0,6622840.0,1.1312448812448726e-05,2021-02-10 02:00:00
297,1379220.0,5244400.0,6623620.0,1.1651872257933212e-05,2021-02-10 03:00:00
298,1379220.0,5243180.0,6622400.0,1.2009355297945798e-05,2021-02-10 04:00:00
299,1379220.0,5243160.0,6622380.0,1.1350967872707373e-05,2021-02-10 05:00:00
300,1379220.0,5243220.0,6622440.0,1.130303030303e-05,2021-02-10 06:00:00
301,1379220.0,5243020.0,6622240.0,1.1295681063123156e-05,2021-02-10 07:00:00
302,1379220.0,5243720.0,6622940.0,1.115793698575173e-05,2021-02-10 08:00:00
303,1379220.0,5245160.0,6624380.0,1.1471147114711474e-05,2021-02-10 09:00:00
304,1379220.0,5245720.0,6624940.0,1.2151116427432473e-05,2021-02-10 10:00:00
305,1379220.0,5245620.0,6624840.0,1.2389468455042052e-05,2021-02-10 11:00:00
306,1379220.0,5244960.0,6624180.0,1.2299465240641875e-05,2021-02-10 12:00:00
307,1379220.0,5245940.0,6625160.0,1.1933668936926463e-05,2021-02-10 13:00:00
308,1379220.0,5245120.0,6624340.0,1.2377016922471284e-05,2021-02-10 14:00:00
309,1379220.0,5245080.0,6624300.0,1.1934882808668883e-05,2021-02-10 15:00:00
310,1379220.0,5246000.0,6625220.0,1.1876832844574579e-05,2021-02-10 16:00:00
311,1379220.0,5243660.0,6622880.0,1.2286855695216159e-05,2021-02-10 17:00:00
