,cash,asset_value,total_assets,reward,date
23,9105.049999999697,3991843.5,4000948.55,-0.008590302934782612,2021-01-25 21:00:00
24,9105.049999999697,3992583.1,4001688.15,-0.008230584479166669,2021-01-25 22:00:00
25,9105.049999999697,3992776.75,4001881.8,-0.007895444300000007,2021-01-25 23:00:00
26,9105.049999999697,3992783.8499999996,4001888.8999999994,-0.007590283750000008,2021-01-26 00:00:00
27,9105.049999999697,3992028.3,4001133.3499999996,-0.007309109537037047,2021-01-26 01:00:00
28,9105.049999999697,3992572.6,4001677.65,-0.007053466696428574,2021-01-26 02:00:00
29,9105.049999999697,3992643.55,4001748.5999999996,-0.00680648991379311,2021-01-26 03:00:00
30,9105.049999999697,3991793.8,4000898.8499999996,-0.006579133916666672,2021-01-26 04:00:00
31,9105.049999999697,3990871.6500000004,3999976.7,-0.0063723860483871015,2021-01-26 05:00:00
32,9105.049999999697,3991254.0,4000359.05,-0.006179012421875001,2021-01-26 06:00:00
33,9105.049999999697,3989976.5,3999081.55,-0.005989452348484853,2021-01-26 07:00:00
34,9105.049999999697,3986778.5,3995883.55,-0.005820806691176474,2021-01-26 08:00:00
35,9105.049999999697,3988632.25,3997737.3,-0.005672772214285716,2021-01-26 09:00:00
36,9105.049999999697,3991034.8,4000139.8499999996,-0.005504896597222225,2021-01-26 10:00:00
37,9105.049999999697,3990752.4,3999857.4499999997,-0.005343128851351356,2021-01-26 11:00:00
38,9105.049999999697,3991799.45,4000904.5,-0.0052040065131579,2021-01-26 12:00:00
39,9105.049999999697,3993897.2,4003002.25,-0.005065200961538465,2021-01-26 13:00:00
40,9105.049999999697,3994756.75,4003861.8,-0.004928082187500002,2021-01-26 14:00:00
41,9105.049999999697,3996363.95,4005469.0,-0.004803692134146345,2021-01-26 15:00:00
42,9105.049999999697,3998553.75,4007658.8,-0.004681665178571432,2021-01-26 16:00:00
43,9105.049999999697,3997051.4,4006156.4499999997,-0.004562604127906981,2021-01-26 17:00:00
44,9105.049999999697,3996493.1,4005598.15,-0.004465737443181822,2021-01-26 18:00:00
45,9105.049999999697,3996253.85,4005358.9,-0.00436898016666667,2021-01-26 19:00:00
46,9105.049999999697,3995708.95,4004814.0,-0.004275042554347828,2021-01-26 20:00:00
47,9105.049999999697,3996165.95,4005271.0,-0.004186402925531917,2021-01-26 21:00:00
48,9105.049999999697,3996117.6500000004,4005222.7,-0.004097282031250001,2021-01-26 22:00:00
49,9105.049999999697,3996238.25,4005343.3,-0.004013861173469387,2021-01-26 23:00:00
50,9105.049999999697,3997310.5,4006415.55,-0.003933101550000002,2021-01-27 00:00:00
51,9105.049999999697,3997569.95,4006675.0,-0.003851777009803924,2021-01-27 01:00:00
52,9105.049999999697,3996603.15,4005708.1999999997,-0.003776706490384617,2021-01-27 02:00:00
53,9105.049999999697,3996868.7,4005973.75,-0.003709096179245285,2021-01-27 03:00:00
54,9105.049999999697,3996622.95,4005728.0,-0.003639425694444445,2021-01-27 04:00:00
55,9105.049999999697,3996990.1500000004,4006095.2,-0.003574147954545456,2021-01-27 05:00:00
56,9105.049999999697,3997805.5,4006910.55,-0.0035090124553571428,2021-01-27 06:00:00
57,9105.049999999697,3997786.55,4006891.5999999996,-0.003444589956140354,2021-01-27 07:00:00
58,9105.049999999697,3999098.25,4008203.3,-0.0033852658189655214,2021-01-27 08:00:00
59,9105.049999999697,3998004.8,4007109.8499999996,-0.0033234419915254255,2021-01-27 09:00:00
60,9105.049999999697,3997991.3,4007096.3499999996,-0.0032716961250000027,2021-01-27 10:00:00
61,9105.049999999697,3997202.55,4006307.5999999996,-0.0032181060245901672,2021-01-27 11:00:00
62,9105.049999999697,3995199.65,4004304.6999999997,-0.0031687454435483896,2021-01-27 12:00:00
63,9105.049999999697,3994782.7,4003887.75,-0.0031248063095238115,2021-01-27 13:00:00
64,9105.049999999697,3994846.4499999997,4003951.4999999995,-0.0030772841796875023,2021-01-27 14:00:00
65,9105.049999999697,3994758.05,4003863.0999999996,-0.003029745192307696,2021-01-27 15:00:00
66,9105.049999999697,3996227.35,4005332.4,-0.0029841078409090934,2021-01-27 16:00:00
67,9105.049999999697,3994855.85,4003960.9,-0.002935182947761195,2021-01-27 17:00:00
68,9105.049999999697,3995895.55,4005000.5999999996,-0.0028960523161764727,2021-01-27 18:00:00
69,9105.049999999697,3996771.4499999997,4005876.4999999995,-0.0028510669202898567,2021-01-27 19:00:00
70,9105.049999999697,3995235.35,4004340.4,-0.0028078348214285753,2021-01-27 20:00:00
71,9105.049999999697,3994888.9,4003993.9499999997,-0.002772614894366199,2021-01-27 21:00:00
72,9105.049999999697,3996393.25,4005498.3,-0.0027350687152777795,2021-01-27 22:00:00
73,9105.049999999697,3995486.9,4004591.9499999997,-0.0026934805136986316,2021-01-27 23:00:00
74,9105.049999999697,3994924.8499999996,4004029.8999999994,-0.0026595317229729746,2021-01-28 00:00:00
75,9105.049999999697,3993650.1,4002755.15,-0.0026255701000000024,2021-01-28 01:00:00
76,9105.049999999697,3995231.85,4004336.9,-0.00259437773026316,2021-01-28 02:00:00
77,9105.049999999697,3993848.9,4002953.9499999997,-0.002556576071428574,2021-01-28 03:00:00
78,9105.049999999697,3993898.45,4003003.5,-0.002527345480769232,2021-01-28 04:00:00
79,9105.049999999697,3994485.55,4003590.5999999996,-0.0024952283227848105,2021-01-28 05:00:00
80,9105.049999999697,3995196.55,4004301.5999999996,-0.0024625702187500015,2021-01-28 06:00:00
81,9105.049999999697,3995071.8000000003,4004176.85,-0.002430412561728398,2021-01-28 07:00:00
82,9105.049999999697,3993844.45,4002949.5,-0.002401077652439025,2021-01-28 08:00:00
83,9105.049999999697,3993226.75,4002331.8,-0.002375106475903616,2021-01-28 09:00:00
84,9105.049999999697,3994821.55,4003926.5999999996,-0.0023483021130952402,2021-01-28 10:00:00
85,9105.049999999697,3996468.85,4005573.9,-0.0023169225588235316,2021-01-28 11:00:00
86,9105.049999999697,3995090.6,4004195.65,-0.0022861506686046532,2021-01-28 12:00:00
87,9105.049999999697,3996167.5,4005272.55,-0.002263041465517243,2021-01-28 13:00:00
88,9105.049999999697,3997904.8,4007009.8499999996,-0.0022348775852272743,2021-01-28 14:00:00
89,9105.049999999697,3999009.25,4008114.3,-0.0022058625561797774,2021-01-28 15:00:00
90,9105.049999999697,3999972.5,4009077.55,-0.002178898638888891,2021-01-28 16:00:00
91,9105.049999999697,4001275.65,4010380.6999999997,-0.0021528376648351664,2021-01-28 17:00:00
92,9105.049999999697,4000297.6500000004,4009402.7,-0.0021266043206521756,2021-01-28 18:00:00
93,9105.049999999697,4000829.95,4009935.0,-0.0021058408333333336,2021-01-28 19:00:00
94,9105.049999999697,4001858.3499999996,4010963.3999999994,-0.0020823057180851074,2021-01-28 20:00:00
95,9105.049999999697,4002109.6,4011214.65,-0.002058221657894739,2021-01-28 21:00:00
96,9105.049999999697,4002019.1,4011124.15,-0.002036258411458334,2021-01-28 22:00:00
97,9105.049999999697,4002512.3,4011617.3499999996,-0.0020154526546391762,2021-01-28 23:00:00
98,9105.049999999697,4001746.35,4010851.4,-0.0019938802806122465,2021-01-29 00:00:00
99,9105.049999999697,4001281.75,4010386.8,-0.0019752874494949504,2021-01-29 01:00:00
100,9105.049999999697,4001520.0,4010625.05,-0.0019564637750000015,2021-01-29 02:00:00
101,9105.049999999697,4002030.5,4011135.55,-0.0019366210643564374,2021-01-29 03:00:00
102,9105.049999999697,4001428.45,4010533.5,-0.0019166336029411784,2021-01-29 04:00:00
103,9105.049999999697,4001804.0,4010909.05,-0.0018991945388349529,2021-01-29 05:00:00
104,9105.049999999697,4001135.8000000003,4010240.85,-0.0018802108413461549,2021-01-29 06:00:00
105,9105.049999999697,4002158.55,4011263.5999999996,-0.0018635768333333347,2021-01-29 07:00:00
106,9105.049999999697,4000387.25,4009492.3,-0.0018440662028301903,2021-01-29 08:00:00
107,9105.049999999697,3998415.1500000004,4007520.2,-0.001830142780373833,2021-01-29 09:00:00
108,9105.049999999697,3996394.65,4005499.6999999997,-0.001816849050925926,2021-01-29 10:00:00
109,9105.049999999697,3997647.45,4006752.5,-0.0018038880504587169,2021-01-29 11:00:00
110,9105.049999999697,3999143.8,4008248.8499999996,-0.0017852112500000002,2021-01-29 12:00:00
111,9105.049999999697,4000662.55,4009767.5999999996,-0.001766432139639641,2021-01-29 13:00:00
112,9105.049999999697,3999971.1500000004,4009076.2,-0.0017479483705357154,2021-01-29 14:00:00
113,9105.049999999697,3997856.7,4006961.75,-0.0017337035176991156,2021-01-29 15:00:00
114,9105.049999999697,4000480.45,4009585.5,-0.001722205153508773,2021-01-29 16:00:00
115,9105.049999999697,4000170.35,4009275.4,-0.0017026664130434786,2021-01-29 17:00:00
116,9105.049999999697,3999224.9000000004,4008329.95,-0.001688522909482759,2021-01-29 18:00:00
117,9105.049999999697,3999402.3,4008507.3499999996,-0.0016757072435897439,2021-01-29 19:00:00
118,9105.049999999697,3999054.3,4008159.3499999996,-0.0016612056567796626,2021-01-29 20:00:00
119,9105.049999999697,3997930.2,4007035.25,-0.0016478308193277327,2021-01-29 21:00:00
120,9105.049999999697,3996505.3000000003,4005610.35,-0.001635972395833334,2021-01-31 20:00:00
121,9105.049999999697,3998163.7,4007268.75,-0.0016248071694214882,2021-01-31 21:00:00
122,9105.049999999697,3998105.85,4007210.9,-0.0016087703893442624,2021-01-31 22:00:00
123,9105.049999999697,3999571.8,4008676.8499999996,-0.001595785020325204,2021-01-31 23:00:00
124,9105.049999999697,3998714.3,4007819.3499999996,-0.0015805513508064528,2021-02-01 00:00:00
125,9105.049999999697,3999999.2,4009104.25,-0.0015692789400000011,2021-02-01 01:00:00
126,9105.049999999697,4000409.65,4009514.6999999997,-0.0015547848214285719,2021-02-01 02:00:00
127,9105.049999999697,4001653.1500000004,4010758.2,-0.0015418960433070878,2021-02-01 03:00:00
128,9105.049999999697,4002123.65,4011228.6999999997,-0.0015279070117187503,2021-02-01 04:00:00
129,9105.049999999697,4002005.9000000004,4011110.95,-0.0015153333139534897,2021-02-01 05:00:00
130,9105.049999999697,4003576.9000000004,4012681.95,-0.0015038580576923089,2021-02-01 06:00:00
131,9105.049999999697,4002705.3000000003,4011810.35,-0.0014899797519083969,2021-02-01 07:00:00
132,9105.049999999697,4002785.25,4011890.3,-0.001480012632575758,2021-02-01 08:00:00
133,9105.049999999697,4004754.15,4013859.1999999997,-0.0014687644924812036,2021-02-01 09:00:00
134,9105.049999999697,4005278.6500000004,4014383.7,-0.0014548649067164193,2021-02-01 10:00:00
135,9105.049999999697,4004766.15,4013871.1999999997,-0.0014433110925925927,2021-02-01 11:00:00
136,9105.049999999697,4003698.9000000004,4012803.95,-0.001433452187500001,2021-02-01 12:00:00
137,9105.049999999697,4002558.3499999996,4011663.3999999994,-0.0014245470620437954,2021-02-01 13:00:00
138,9105.049999999697,4001227.0,4010332.05,-0.001415877228260871,2021-02-01 14:00:00
139,9105.049999999697,4000138.8,4009243.8499999996,-0.0014076066726618711,2021-02-01 15:00:00
140,9105.049999999697,4000634.5,4009739.55,-0.0013991069107142865,2021-02-01 16:00:00
141,9105.049999999697,4001804.0,4010909.05,-0.0013884810460992915,2021-02-01 17:00:00
142,9105.049999999697,4002443.2,4011548.25,-0.0013770558274647895,2021-02-01 18:00:00
143,9105.049999999697,4002627.7,4011732.75,-0.001366532080419581,2021-02-01 19:00:00
144,9105.049999999697,4003769.05,4012874.0999999996,-0.0013567860243055563,2021-02-01 20:00:00
145,9105.049999999697,4002929.2,4012034.25,-0.001345854603448277,2021-02-01 21:00:00
146,9105.049999999697,4002212.1,4011317.15,-0.0013377869006849321,2021-02-01 22:00:00
147,9105.049999999697,4003452.75,4012557.8,-0.0013296619557823135,2021-02-01 23:00:00
148,9105.049999999697,4004016.0,4013121.05,-0.0013190011993243248,2021-02-02 00:00:00
149,9105.049999999697,4004022.45,4013127.5,-0.001309392802013423,2021-02-02 01:00:00
150,9105.049999999697,4005208.25,4014313.3,-0.0013006549166666667,2021-02-02 02:00:00
151,9105.049999999697,4005564.4000000004,4014669.45,-0.0012904707119205307,2021-02-02 03:00:00
152,9105.049999999697,4004597.0,4013702.05,-0.0012815121546052635,2021-02-02 04:00:00
153,9105.049999999697,4003441.7,4012546.75,-0.0012744008333333342,2021-02-02 05:00:00
154,9105.049999999697,4003403.95,4012509.0,-0.0012676258928571433,2021-02-02 06:00:00
155,9105.049999999697,4002473.15,4011578.1999999997,-0.001259496370967743,2021-02-02 07:00:00
156,9105.049999999697,4002334.65,4011439.6999999997,-0.0012526160096153853,2021-02-02 08:00:00
157,9105.049999999697,4000939.9,4010044.9499999997,-0.001244813996815287,2021-02-02 09:00:00
158,9105.049999999697,3999622.9,4008727.9499999997,-0.001238700933544305,2021-02-02 10:00:00
159,9105.049999999697,3999766.25,4008871.3,-0.0012325669654088063,2021-02-02 11:00:00
160,9105.049999999697,4000462.75,4009567.8,-0.001224684234375001,2021-02-02 12:00:00
161,9105.049999999697,3997805.85,4006910.9,-0.0012162122826086961,2021-02-02 13:00:00
162,9105.049999999697,3998247.8,4007352.8499999996,-0.0012119849228395072,2021-02-02 14:00:00
163,9105.049999999697,3996475.35,4005580.4,-0.0012040071625766884,2021-02-02 15:00:00
164,9105.049999999697,3995630.85,4004735.9,-0.0011988271798780493,2021-02-02 16:00:00
165,9105.049999999697,3996413.4000000004,4005518.45,-0.0011925851969696976,2021-02-02 17:00:00
166,9105.049999999697,3996914.35,4006019.4,-0.00118445811746988,2021-02-02 18:00:00
167,9105.049999999697,3997073.25,4006178.3,-0.0011767656137724558,2021-02-02 19:00:00
168,9105.049999999697,3996784.2,4005889.25,-0.0011695718898809529,2021-02-02 20:00:00
169,9105.049999999697,3997028.6999999997,4006133.7499999995,-0.0011629934171597635,2021-02-02 21:00:00
170,9105.049999999697,3996353.9,4005458.9499999997,-0.0011558646323529419,2021-02-02 22:00:00
171,9105.049999999697,3995953.95,4005059.0,-0.001149894429824562,2021-02-02 23:00:00
172,9105.049999999697,3995675.45,4004780.5,-0.001143674055232559,2021-02-03 00:00:00
173,9105.049999999697,3996295.35,4005400.4,-0.001137385187861272,2021-02-03 01:00:00
174,9105.049999999697,3996178.8,4005283.8499999996,-0.001130135962643679,2021-02-03 02:00:00
175,9105.049999999697,3995734.05,4004839.0999999996,-0.0011238112428571436,2021-02-03 03:00:00
176,9105.049999999697,3995664.2,4004769.25,-0.0011179313494318194,2021-02-03 04:00:00
177,9105.049999999697,3995605.3499999996,4004710.3999999994,-0.001111694279661017,2021-02-03 05:00:00
178,9105.049999999697,3995407.5,4004512.55,-0.001105514929775282,2021-02-03 06:00:00
179,9105.049999999697,3994841.05,4003946.0999999996,-0.001099559930167599,2021-02-03 07:00:00
180,9105.049999999697,3996896.0,4006001.05,-0.0010940806527777792,2021-02-03 08:00:00
181,9105.049999999697,3996551.3,4005656.3499999996,-0.0010857653453038682,2021-02-03 09:00:00
182,9105.049999999697,3994906.1500000004,4004011.2,-0.0010801783928571437,2021-02-03 10:00:00
183,9105.049999999697,3995122.3499999996,4004227.3999999994,-0.0010760737568306015,2021-02-03 11:00:00
184,9105.049999999697,3993482.1,4002587.15,-0.0010699905298913056,2021-02-03 12:00:00
185,9105.049999999697,3993636.6500000004,4002741.7,-0.0010659800405405412,2021-02-03 13:00:00
186,9105.049999999697,3995699.45,4004804.5,-0.0010600827822580651,2021-02-03 14:00:00
187,9105.049999999697,3997838.15,4006943.1999999997,-0.001052207687165776,2021-02-03 15:00:00
188,9105.049999999697,3995880.8499999996,4004985.8999999994,-0.0010443356250000005,2021-02-03 16:00:00
189,9105.049999999697,3995607.65,4004712.6999999997,-0.0010408812566137578,2021-02-03 17:00:00
190,9105.049999999697,3996881.95,4005987.0,-0.0010356905131578954,2021-02-03 18:00:00
191,9105.049999999697,3995759.0,4004864.05,-0.0010289337041884824,2021-02-03 19:00:00
192,9105.049999999697,3995449.95,4004555.0,-0.0010247444140625006,2021-02-03 20:00:00
193,9105.049999999697,3994576.15,4003681.1999999997,-0.0010197551165803112,2021-02-03 21:00:00
194,9105.049999999697,3995748.9,4004853.9499999997,-0.0010153994716494857,2021-02-03 22:00:00
195,9105.049999999697,3995981.25,4005086.3,-0.0010089894743589751,2021-02-03 23:00:00
196,9105.049999999697,3996343.25,4005448.3,-0.001003604477040817,2021-02-04 00:00:00
197,9105.049999999697,3995450.95,4004556.0,-0.0009981425253807116,2021-02-04 01:00:00
198,9105.049999999697,3996314.9,4005419.9499999997,-0.000994002714646465,2021-02-04 02:00:00
199,9105.049999999697,3996102.95,4005208.0,-0.0009881394346733675,2021-02-04 03:00:00
200,9105.049999999697,3994140.3000000003,4003245.35,-0.0009834106875000004,2021-02-04 04:00:00
201,9105.049999999697,3993736.5999999996,4002841.6499999994,-0.0009804709825870653,2021-02-04 05:00:00
202,9105.049999999697,3993579.45,4002684.5,-0.0009760168688118819,2021-02-04 06:00:00
203,9105.049999999697,3993487.25,4002592.3,-0.000971363731527094,2021-02-04 07:00:00
204,9105.049999999697,3991618.3499999996,4000723.3999999994,-0.0009666925367647061,2021-02-04 08:00:00
205,9105.049999999697,3991398.1500000004,4000503.2,-0.0009638002804878062,2021-02-04 09:00:00
206,9105.049999999697,3993181.0,4002286.05,-0.0009593354247572818,2021-02-04 10:00:00
207,9105.049999999697,3992262.3,4001367.3499999996,-0.0009529783937198071,2021-02-04 11:00:00
208,9105.049999999697,3992287.0,4001392.05,-0.0009492801322115393,2021-02-04 12:00:00
209,9105.049999999697,4002551.55,4011656.5999999996,-0.0009447144856459334,2021-02-04 13:00:00
210,9105.049999999697,4004666.3,4013771.3499999996,-0.0009304400833333345,2021-02-04 14:00:00
211,9105.049999999697,4004849.1,4013954.15,-0.0009240259123222754,2021-02-04 15:00:00
212,9105.049999999697,4004032.5999999996,4013137.6499999994,-0.0009194948466981138,2021-02-04 16:00:00
213,9105.049999999697,4003917.35,4013022.4,-0.0009159446361502358,2021-02-04 17:00:00
214,9105.049999999697,4004139.0,4013244.05,-0.0009117722313084114,2021-02-04 18:00:00
215,9105.049999999697,4004105.15,4013210.1999999997,-0.000907325244186047,2021-02-04 19:00:00
216,9105.049999999697,4006006.2,4015111.25,-0.0009031560069444451,2021-02-04 20:00:00
217,9105.049999999697,4005995.65,4015100.6999999997,-0.0008972418778801846,2021-02-04 21:00:00
218,9105.049999999697,4006127.9,4015232.9499999997,-0.0008931357683486243,2021-02-04 22:00:00
219,9105.049999999697,4005118.8,4014223.8499999996,-0.0008889367465753434,2021-02-04 23:00:00
220,9105.049999999697,4005565.25,4014670.3,-0.0008858134886363642,2021-02-05 00:00:00
221,9105.049999999697,4007049.6,4016154.65,-0.000881401255656109,2021-02-05 01:00:00
222,9105.049999999697,4005646.1,4014751.15,-0.0008760937274774779,2021-02-05 02:00:00
223,9105.049999999697,4005303.5,4014408.55,-0.000873423800448431,2021-02-05 03:00:00
224,9105.049999999697,4005463.9499999997,4014568.9999999995,-0.0008698304799107148,2021-02-05 04:00:00
225,9105.049999999697,4006063.0,4015168.05,-0.0008658219444444453,2021-02-05 05:00:00
226,9105.049999999697,4006205.1999999997,4015310.2499999995,-0.0008614607411504431,2021-02-05 06:00:00
227,9105.049999999697,4006227.9000000004,4015332.95,-0.000857540473568283,2021-02-05 07:00:00
228,9105.049999999697,4005555.45,4014660.5,-0.0008537594188596495,2021-02-05 08:00:00
229,9105.049999999697,4005741.2,4014846.25,-0.0008506185043668125,2021-02-05 09:00:00
230,9105.049999999697,4005701.55,4014806.5999999996,-0.0008467586413043479,2021-02-05 10:00:00
231,9105.049999999697,4005279.4,4014384.4499999997,-0.0008431273484848494,2021-02-05 11:00:00
232,9105.049999999697,4006948.3,4016053.3499999996,-0.0008398571012931041,2021-02-05 12:00:00
233,9105.049999999697,4007367.5,4016472.55,-0.0008348200321888416,2021-02-05 13:00:00
234,9105.049999999697,4008201.5,4017306.55,-0.0008308941346153852,2021-02-05 14:00:00
235,9105.049999999697,4008444.65,4017549.6999999997,-0.000826648627659575,2021-02-05 15:00:00
236,9105.049999999697,4008170.3,4017275.3499999996,-0.0008229398199152547,2021-02-05 16:00:00
237,9105.049999999697,4007016.3,4016121.3499999996,-0.000819699018987343,2021-02-05 17:00:00
238,9105.049999999697,4009097.1,4018202.15,-0.0008172246533613451,2021-02-05 18:00:00
239,9105.049999999697,4007593.4,4016698.4499999997,-0.0008120640481171554,2021-02-05 19:00:00
240,9105.049999999697,4008621.15,4017726.1999999997,-0.0008099335312500007,2021-02-05 20:00:00
241,9105.049999999697,4009464.05,4018569.0999999996,-0.0008057199066390049,2021-02-05 21:00:00
242,9105.049999999697,4008301.35,4017406.4,-0.0008016938739669429,2021-02-07 20:00:00
243,9105.049999999697,4006420.2,4015525.25,-0.0007993516769547331,2021-02-07 21:00:00
244,9105.049999999697,4006536.2,4015641.25,-0.0007976175717213119,2021-02-07 22:00:00
245,9105.049999999697,4007923.8,4017028.8499999996,-0.0007942672959183674,2021-02-07 23:00:00
246,9105.049999999697,4009155.4,4018260.4499999997,-0.0007899104369918706,2021-02-08 00:00:00
247,9105.049999999697,4009006.45,4018111.5,-0.000785715172064778,2021-02-08 01:00:00
248,9105.049999999697,4008997.45,4018102.5,-0.0007826670866935487,2021-02-08 02:00:00
249,9105.049999999697,4009244.2,4018349.25,-0.0007795310742971888,2021-02-08 03:00:00
250,9105.049999999697,4009492.8499999996,4018597.8999999994,-0.0007762155500000003,2021-02-08 04:00:00
251,9105.049999999697,4008321.05,4017426.0999999996,-0.0007729249302788853,2021-02-08 05:00:00
252,9105.049999999697,4008977.45,4018082.5,-0.0007707877678571436,2021-02-08 06:00:00
253,9105.049999999697,4009109.2,4018214.25,-0.0007672222826086958,2021-02-08 07:00:00
254,9105.049999999697,4009554.55,4018659.5999999996,-0.0007640979822834649,2021-02-08 08:00:00
255,9105.049999999697,4007435.55,4016540.5999999996,-0.0007607522254901967,2021-02-08 09:00:00
256,9105.049999999697,4007539.1,4016644.15,-0.0007594360058593755,2021-02-08 10:00:00
257,9105.049999999697,4005692.1500000004,4014797.2,-0.0007564004182879381,2021-02-08 11:00:00
258,9105.049999999697,4004602.05,4013707.0999999996,-0.0007549003779069773,2021-02-08 12:00:00
259,9105.049999999697,4007367.0,4016472.05,-0.0007528274806949814,2021-02-08 13:00:00
260,9105.049999999697,4006598.55,4015703.5999999996,-0.0007478051057692311,2021-02-08 14:00:00
261,9105.049999999697,4007543.1,4016648.15,-0.000745528802681993,2021-02-08 15:00:00
262,9105.049999999697,4009642.6500000004,4018747.7,-0.0007419622423664129,2021-02-08 16:00:00
263,9105.049999999697,4008767.75,4017872.8,-0.0007375444771863118,2021-02-08 17:00:00
264,9105.049999999697,4008895.3,4018000.3499999996,-0.0007354135511363643,2021-02-08 18:00:00
265,9105.049999999697,4008376.95,4017482.0,-0.0007325421415094348,2021-02-08 19:00:00
266,9105.049999999697,4009039.35,4018144.4,-0.0007301779605263162,2021-02-08 20:00:00
267,9105.049999999697,4008967.3499999996,4018072.3999999994,-0.0007269470318352064,2021-02-08 21:00:00
268,9105.049999999697,4008517.5500000003,4017622.6,-0.000724288274253732,2021-02-08 22:00:00
269,9105.049999999697,4008442.15,4017547.1999999997,-0.0007219301765799258,2021-02-08 23:00:00
270,9105.049999999697,4009356.35,4018461.4,-0.0007193122129629633,2021-02-09 00:00:00
271,9105.049999999697,4009784.75,4018889.8,-0.0007159832380073807,2021-02-09 01:00:00
272,9105.049999999697,4009876.1500000004,4018981.2,-0.0007130359466911767,2021-02-09 02:00:00
273,9105.049999999697,4011237.0999999996,4020342.1499999994,-0.0007103571336996338,2021-02-09 03:00:00
274,9105.049999999697,4010537.25,4019642.3,-0.0007067711952554754,2021-02-09 04:00:00
275,9105.049999999697,4010465.85,4019570.9,-0.0007047101000000001,2021-02-09 05:00:00
276,9105.049999999697,4010722.65,4019827.6999999997,-0.0007022085416666669,2021-02-09 06:00:00
277,9105.049999999697,4010144.75,4019249.8,-0.000699488077617329,2021-02-09 07:00:00
278,9105.049999999697,4010004.2,4019109.25,-0.0006973876888489213,2021-02-09 08:00:00
279,9105.049999999697,4008582.7,4017687.75,-0.0006949888440860217,2021-02-09 09:00:00
280,9105.049999999697,4008705.85,4017810.9,-0.0006935220982142863,2021-02-09 10:00:00
281,9105.049999999697,4007282.85,4016387.9,-0.0006909663967971533,2021-02-09 11:00:00
282,9105.049999999697,4008703.0,4017808.05,-0.000689525381205674,2021-02-09 12:00:00
283,9105.049999999697,4008987.4,4018092.4499999997,-0.0006860852561837462,2021-02-09 13:00:00
284,9105.049999999697,4009739.8499999996,4018844.8999999994,-0.0006834691813380286,2021-02-09 14:00:00
285,9105.049999999697,4011216.6,4020321.65,-0.0006805430087719303,2021-02-09 15:00:00
286,9105.049999999697,4009442.7,4018547.75,-0.0006771307954545458,2021-02-09 16:00:00
287,9105.049999999697,4008795.6,4017900.65,-0.0006760076219512199,2021-02-09 17:00:00
288,9105.049999999697,4008516.7,4017621.75,-0.0006741097482638894,2021-02-09 18:00:00
289,9105.049999999697,4009112.25,4018217.3,-0.0006719701989619381,2021-02-09 19:00:00
290,9105.049999999697,4009478.9,4018583.9499999997,-0.000669242336206897,2021-02-09 20:00:00
291,9105.049999999697,4010557.75,4019662.8,-0.0006666905412371139,2021-02-09 21:00:00
292,9105.049999999697,4010293.8499999996,4019398.8999999994,-0.0006636684160958907,2021-02-09 22:00:00
293,9105.049999999697,4010685.75,4019790.8,-0.0006615834726962467,2021-02-09 23:00:00
294,9105.049999999697,4010778.8,4019883.8499999996,-0.0006590665901360549,2021-02-10 00:00:00
