,date,actions,transactions
433,2021-02-17 18:00:00,"[-30.37438001 -88.03140772  62.21867953  96.3825     -69.2825
 -40.05624269  32.27995382  35.935       63.4727176  -44.91
  43.9068445   -1.38502872 -46.48022024 -38.7621465  -77.6925
 -76.515      -54.1        -43.45126989  60.225      -89.20425453]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
434,2021-02-17 19:00:00,"[-29.15538099 -88.05281572  62.21840755  96.5125     -69.2975
 -37.51247519  32.26493077  35.905       63.2850802  -44.935
  47.03133096  13.14075209 -44.79501946 -38.73950124 -77.685
 -76.485      -54.0925     -43.26822819  60.19       -87.7733698 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
435,2021-02-17 20:00:00,"[-28.83907875 -88.00761082  62.24649413  96.475      -69.3075
 -37.19766093  32.294923    35.9175      63.21240666 -44.96
  47.07756004  14.24898406 -44.62173326 -38.74449886 -77.6725
 -76.435      -54.11       -43.21584814  60.1825     -87.3571678 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
436,2021-02-17 21:00:00,"[-22.0865986  -88.00674519  62.2851653   96.425      -69.325
 -37.16749905  32.30486906  35.9425      63.28408994 -44.9425
  42.08438775  10.88543133 -45.23012145 -38.76215575 -77.6675
 -76.45       -54.1175     -43.27997433  60.2125     -87.28398906]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
437,2021-02-17 22:00:00,"[-33.98957321 -87.93722346  61.78283379  96.34       -69.2775
 -32.5087795   32.31497689  35.9575      63.2793268  -44.935
  49.07166124  19.63271514 -46.87335284 -38.74548378 -77.65
 -76.47       -54.1        -43.03454659  60.19       -87.88073048]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
438,2021-02-17 23:00:00,"[-34.93288174 -87.80195401  61.59997348  96.3775     -69.305
 -28.57299626  32.2999923   35.9525      63.43247314 -44.925
  49.15584279   6.89001973 -49.28525684 -38.76426352 -77.665
 -76.52       -54.1075     -43.22875811  60.22       -89.14303878]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
439,2021-02-18 00:00:00,"[-34.95373966 -87.78687158  61.52375399  96.3875     -69.3275
 -28.00502557  32.31999229  35.9675      63.37971039 -44.9275
  49.15654998   8.23314533 -49.19475342 -38.7840188  -77.6275
 -76.47       -54.1175     -43.15646349  60.2275     -89.07718498]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
440,2021-02-18 01:00:00,"[-34.94619021 -87.97799887  61.87001229  96.385      -69.355
 -39.57926512  32.30997689  35.98        63.41059647 -44.9
  49.20719999  27.65310951 -49.94028894 -38.80647067 -77.6275
 -76.455      -54.0975     -43.42305469  60.2425     -89.1891455 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
441,2021-02-18 02:00:00,"[-34.93593436 -87.83884185  61.53907364  96.425      -69.315
 -29.28185069  32.2899923   35.945       63.41012361 -44.9225
  49.17004848  10.28832345 -49.26943389 -38.77778267 -77.6375
 -76.4925     -54.1075     -43.21939538  60.2225     -89.069907  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
442,2021-02-18 03:00:00,"[-34.96869611 -87.72703715  61.5212999   96.34       -69.31
 -28.00310807  32.32999615  35.975       63.35231112 -44.935
  49.15656173   8.24070062 -49.21813501 -38.79650913 -77.5825
 -76.43       -54.1175     -43.15666543  60.2175     -89.02499633]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
443,2021-02-18 04:00:00,"[-34.80999407 -87.80727742  61.5861709   96.3625     -69.2475
 -28.65927567  32.2999923   35.93        63.40611688 -44.95
  49.12581539   9.27439544 -48.72822381 -38.7509531  -77.645
 -76.4775     -54.1075     -43.14480725  60.1825     -88.95507688]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
444,2021-02-18 05:00:00,"[-29.63365486 -87.97496413  62.21754693  96.3475     -69.2475
 -38.10966235  32.2974615   35.93        63.38810035 -44.9475
  46.12715484   3.96134104 -43.61015615 -38.76714646 -77.6275
 -76.455      -54.1        -43.41737985  60.1875     -88.81863893]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
445,2021-02-18 06:00:00,"[-27.73058508 -87.96523984  62.09984141  96.3575     -69.2675
 -34.15641951  32.30493838  35.9425      62.75950625 -44.94
  47.99490555  18.48276637 -40.98141442 -38.77450079 -77.6675
 -76.5025     -54.1325     -42.64995398  60.23       -82.88984939]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
446,2021-02-18 07:00:00,"[-32.2686945  -87.97023353  61.88624675  96.405      -69.2575
 -33.99198675  32.28993841  35.9225      62.90701671 -44.9425
  48.83155983  24.7105867  -45.88687334 -38.76872671 -77.6725
 -76.505      -54.14       -42.21236064  60.23       -83.51416142]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
447,2021-02-18 08:00:00,"[-32.48775027 -88.01028257  62.23435119  96.445      -69.32
 -32.28116084  32.3024769   35.935       63.28998027 -44.94
  46.92039694   2.80309726 -46.90682239 -38.79372136 -77.6325
 -76.53       -54.14       -42.83211346  60.24       -88.41564617]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
448,2021-02-18 09:00:00,"[-35.32947839 -87.69893342  56.63533505  96.46       -69.56
 -35.61928459  32.33498073  36.06        63.42618903 -44.825
  49.33452362  34.32135275 -53.54719928 -38.79776348 -77.5825
 -76.55       -54.105      -43.27142467  60.345      -89.31612447]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
449,2021-02-18 10:00:00,"[-35.29693096 -88.11395482  61.69344215  96.4875     -69.63
 -36.11451771  32.34747686  36.0825      63.42118933 -44.83
  49.33939997  33.41889671 -53.42972254 -38.86188276 -77.5875
 -76.58       -54.13       -43.27477555  60.3725     -89.38005039]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
450,2021-02-18 11:00:00,"[-35.3094403  -87.46790501  61.54266847  96.59       -69.6325
 -28.47395044  32.34999229  36.045       63.44557473 -44.8725
  49.30935828  31.80103247 -53.41669306 -38.7552861  -77.6375
 -76.57       -54.15       -42.58710635  60.335      -89.38614172]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
451,2021-02-18 12:00:00,"[-35.31940513 -88.23380327  61.80992304  96.6725     -69.715
 -36.09431711  32.35247686  36.06        63.42618147 -44.855
  49.32941287  33.42607422 -53.44213425 -38.85441001 -77.615
 -76.5875     -54.15       -43.21243405  60.365      -89.51739899]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
452,2021-02-18 13:00:00,"[-35.31691221 -88.24630541  61.81983573  96.6775     -69.765
 -36.09279713  32.35247686  36.08        63.39119113 -44.835
  49.33191259  33.42848614 -53.45701095 -38.87939569 -77.5875
 -76.57       -54.1475     -43.20496297  60.39       -89.52487354]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
453,2021-02-18 14:00:00,"[-35.11193663 -88.62243853  62.13674569  96.8775     -69.8875
 -40.7400655   32.30991141  36.065       63.41061017 -44.7975
  49.31114562  33.92053243 -52.58238574 -38.88698657 -77.6875
 -76.645      -54.1275     -43.20028024  60.4175     -89.30429775]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
454,2021-02-18 15:00:00,"[-35.26063382 -88.61162852  61.83459468  97.0325     -69.7875
 -44.46466042  32.26162696  35.9625      63.48871334 -44.855
  49.27447134  34.78763336 -53.48534203 -38.80710677 -77.7675
 -76.6525     -54.15       -43.25201275  60.3625     -89.61810757]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
455,2021-02-18 16:00:00,"[-23.53169195 -88.70248414  62.57723891  96.915      -69.73
 -44.77495897  32.27683688  35.975       63.60319541 -44.875
  34.53168658  33.74358897 -52.24500579 -38.69999077 -77.98
 -76.785      -54.1725     -43.28490712  60.3575     -89.93550345]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
456,2021-02-18 17:00:00,"[-29.75165998 -88.66746829  62.58356754  96.9        -69.7825
 -44.44261873  32.28780977  36.01        63.53034908 -44.8425
  47.35031669  34.34864954 -52.32976456 -38.74998614 -77.9275
 -76.705      -54.16       -43.2697653   60.385      -89.71749527]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
457,2021-02-18 18:00:00,"[-29.74865044 -88.6449683   62.57856766  96.875      -69.8125
 -44.43774824  32.29781294  36.03        63.47785086 -44.8175
  47.35031669  34.36102915 -52.34670051 -38.78248613 -77.8825
 -76.695      -54.155      -43.25976536  60.41       -89.67007005]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
458,2021-02-18 19:00:00,"[-29.74833062 -88.68497357  62.59607472  96.87       -69.8175
 -44.4523788   32.30530858  36.0375      63.49285035 -44.83
  47.39109375  34.38824692 -52.36621579 -38.79998381 -77.8425
 -76.73       -54.16       -43.25976278  60.4        -89.630176  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
459,2021-02-18 20:00:00,"[-34.74375644 -88.578094    62.61221607  96.85       -69.88
 -43.19832363  32.33941401  36.075       63.38048261 -44.82
  49.18035102  34.24372344 -52.9670787  -38.8420277  -77.7925
 -76.62       -54.17       -43.23782475  60.43       -89.65268575]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
460,2021-02-18 21:00:00,"[-34.7166666  -88.59558306  62.56224223  96.795      -69.875
 -43.23131506  32.33441795  36.09        63.39297465 -44.79
  49.18035102  34.21909219 -52.93997785 -38.83702545 -77.8375
 -76.655      -54.16       -43.26032362  60.4625     -89.64269311]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
461,2021-02-18 22:00:00,"[-34.71899492 -88.55558393  62.56975324  96.75       -69.8675
 -43.24799356  32.34941382  36.11        63.37297529 -44.7975
  49.18784346  34.22654378 -52.92024719 -38.83952773 -77.8225
 -76.6525     -54.155      -43.25532903  60.4575     -89.61772492]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
462,2021-02-18 23:00:00,"[-34.72873983 -88.57808344  62.58474539  96.76       -69.865
 -43.24116796  32.35441373  36.105       63.38797481 -44.8075
  49.19033507  34.23154887 -52.92518305 -38.83953699 -77.825
 -76.645      -54.1775     -43.26033136  60.4575     -89.64013731]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
463,2021-02-19 00:00:00,"[-34.72865768 -88.56559427  62.54977862  96.7625     -69.84
 -43.23189063  32.33941786  36.085       63.38797481 -44.8075
  49.19532416  34.22912722 -52.94979509 -38.8420277  -77.8375
 -76.6675     -54.1725     -43.28032778  60.46       -89.60025792]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
464,2021-02-19 01:00:00,"[-34.55352366 -88.53923818  62.557865    96.775      -69.88
 -40.31260192  32.34468382  36.1025      63.34413972 -44.795
  49.16430154  33.4319183  -52.94416297 -38.87811593 -77.7975
 -76.66       -54.19       -43.24933008  60.49       -89.23160908]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
465,2021-02-19 02:00:00,"[-35.04403152 -88.65068227  62.45086537  96.815      -69.82
 -43.71849909  32.32206074  36.055       63.47761627 -44.82
  49.29980718  34.55662011 -53.05116982 -38.83453705 -77.82
 -76.7525     -54.185      -43.28330237  60.44       -89.58596759]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
466,2021-02-19 03:00:00,"[-12.93362434 -88.68498943  62.55834438  96.7575     -69.7825
 -44.77795083  32.32202384  36.06        63.51985168 -44.83
  43.88000824  34.49359555 -49.40821045 -38.82749306 -77.8175
 -76.8075     -54.175      -43.29859342  60.4325     -85.38344653]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
467,2021-02-19 04:00:00,"[-18.9965845  -88.68144282  62.55769703  96.7175     -69.765
 -37.61193752  32.34238433  36.065       63.38769435 -44.84
  23.44392989  13.82929214 -43.50574211 -38.80739822 -77.8425
 -76.81       -54.1875     -43.24250728  60.42       -88.36585882]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
468,2021-02-19 05:00:00,"[-32.23164372 -88.69427044  62.56543689  96.72       -69.825
 -41.73180094  32.34716066  36.095       63.48410344 -44.81
  46.74931297  31.94712236 -50.9606373  -38.84235183 -77.8325
 -76.805      -54.1875     -43.296432    60.465      -89.44560692]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
469,2021-02-19 06:00:00,"[-34.89276229 -88.66559212  62.49556948  96.73       -69.87
 -42.21029361  32.36735724  36.12        63.46680768 -44.8125
  49.31242305  33.0070282  -51.84035784 -38.9113264  -77.7025
 -76.755      -54.205      -43.27597817  60.475      -89.56039668]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
470,2021-02-19 07:00:00,"[-35.13211989 -88.65376591  61.71173999  96.675      -69.88
 -39.89209453  32.39491504  36.1375      63.43980896 -44.8125
  49.39500962  33.7136852  -52.18264859 -38.92587431 -77.68
 -76.765      -54.2025     -43.24122985  60.4825     -89.2840045 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
471,2021-02-19 08:00:00,"[-34.73635104 -88.67661574  61.79699017  96.6025     -69.915
 -40.26102355  32.39726055  36.185       63.37636041 -44.77
  49.43255224  34.1901533  -51.25385342 -38.99588917 -77.65
 -76.805      -54.21       -43.17259515  60.5475     -86.88918243]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
472,2021-02-19 09:00:00,"[-34.74488676 -88.32964342  55.57307939  96.4475     -69.9825
 -20.44892982  32.41996908  36.28        62.00758186 -44.69
  49.29779432  29.43690998 -48.50035364 -39.06947669 -77.5975
 -76.81       -54.2225     -34.18217467  60.6625     -81.40300404]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
473,2021-02-19 10:00:00,"[-34.64121391 -87.09023654  53.11291641  96.3775     -69.9475
  -4.3257412   32.44748453  36.2875      59.7615607  -44.715
  49.17111256  22.85221175 -48.39190873 -39.06939077 -77.49
 -76.78       -54.245        9.53899011  60.67       -73.93736901]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
474,2021-02-19 11:00:00,"[-34.79816805 -87.51954033  54.26367155  96.3475     -70.0175
 -10.12182886  32.46248452  36.3375      61.05176712 -44.675
  49.32922122  25.15679897 -49.1671234  -39.16480472 -77.4225
 -76.725      -54.245      -11.04453494  60.715      -79.33127549]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
475,2021-02-19 12:00:00,"[-35.05304923 -88.02136356  56.4895822   96.2675     -69.98
 -22.2598987   32.49997675  36.3425      62.51195909 -44.715
  49.4623802   29.16740431 -50.55505078 -39.18573157 -77.3775
 -76.675      -54.2725     -38.38411384  60.685      -85.79962555]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
476,2021-02-19 13:00:00,"[-35.35982788 -88.21361295  61.194776    96.085      -70.0825
 -35.83349644  32.59997668  36.465       63.03617756 -44.705
  49.54442057  31.44567251 -52.60136323 -39.28259586 -77.21
 -76.5275     -54.255      -43.21892957  60.685      -89.00371339]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
477,2021-02-19 14:00:00,"[-35.48711601 -85.13150243  55.98344373  96.1075     -70.1525
 -29.38329737  32.64749611  36.495       63.01565022 -44.73
  49.58597489  27.86366138 -53.41981627 -39.09233735 -77.1125
 -76.4525     -54.2675     -43.19745216  60.6525     -89.17343143]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
478,2021-02-19 15:00:00,"[-35.48461004 -85.10993796  55.98402988  96.09       -70.0975
 -29.41290429  32.64249611  36.475       63.05563994 -44.75
  49.55847573  27.85001242 -53.39968071 -39.05053947 -77.1475
 -76.465      -54.2625     -43.20745694  60.6275     -89.18591953]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
479,2021-02-19 16:00:00,"[-35.48960928 -85.04235412  55.97228475  95.985      -70.08
 -29.43253038  32.6774961   36.505       63.02564202 -44.755
  49.55597581  27.8694833  -53.37484533 -39.07535898 -77.1175
 -76.445      -54.2825     -43.23492949  60.6425     -89.11592665]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
480,2021-02-19 17:00:00,"[-35.5085305  -87.0480327   61.87215676  95.89       -70.115
 -30.32301171  32.7149961   36.56        62.96111189 -44.74
  49.56392372  18.69775224 -53.2641805  -39.27220888 -77.0825
 -76.42       -54.2975     -43.24565377  60.68       -89.0552857 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
481,2021-02-19 18:00:00,"[-35.51663461 -87.89348617  60.57756644  95.99       -70.12
 -35.14455783  32.7299961   36.52        63.03212433 -44.8075
  49.62978125  22.9201413  -52.63884538 -39.3401916  -77.015
 -76.445      -54.34       -43.22394464  60.63       -89.04555115]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
482,2021-02-19 19:00:00,"[-35.51913085 -87.92091293  60.60003656  96.08       -70.0725
 -35.11333739  32.7074961   36.4625      63.07211933 -44.8525
  49.59478493  22.91518405 -52.65587966 -39.29272923 -77.0175
 -76.4175     -54.32       -43.19895103  60.555      -89.11305272]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
483,2021-02-19 20:00:00,"[-35.38423794 -88.3482984   62.03007298  96.04       -70.07
 -38.37452377  32.7149883   36.475       63.09001655 -44.8425
  49.61612492  26.2965769  -51.35375303 -39.32380335 -77.0125
 -76.4425     -54.33       -43.21607038  60.5775     -89.01803718]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
484,2021-02-19 21:00:00,"[-35.49479572 -88.03942832  60.93838618  95.9575     -70.03
 -35.84448175  32.7174961   36.49        63.09585239 -44.84
  49.64334733  23.61932475 -52.46212188 -39.31627643 -77.0025
 -76.46       -54.33       -43.24391374  60.5775     -89.00124816]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
485,2021-02-21 20:00:00,"[-35.46947612 -88.22262934  61.58774968  95.995      -70.075
 -37.17711033  32.7174922   36.5         63.04735584 -44.82
  49.62378737  25.02556482 -51.97857517 -39.33669584 -77.0025
 -76.44       -54.31       -43.23124684  60.595      -89.02071604]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
486,2021-02-21 21:00:00,"[-35.10648783 -88.37054887  62.43051741  96.0325     -70.08
 -39.90182442  32.7199727   36.4875      63.03335413 -44.8375
  49.61436954  28.03336055 -49.96638207 -39.37146272 -76.9375
 -76.4125     -54.3275     -43.21319746  60.585      -88.82013324]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
487,2021-02-21 22:00:00,"[-35.11639275 -88.37055413  62.43817803  96.145      -70.09
 -39.85459124  32.69247272  36.45        63.02587263 -44.835
  49.60686421  28.02666088 -49.99926775 -39.3589654  -76.9675
 -76.39       -54.34       -43.20070603  60.585      -88.87259761]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
488,2021-02-21 23:00:00,"[-35.40811102 -88.33397353  62.08529553  96.06       -70.0825
 -38.41269975  32.7249883   36.4775      63.0522262  -44.85
  49.62304212  26.38418929 -51.3481558  -39.34647245 -77.0125
 -76.46       -54.37       -43.23857217  60.615      -88.97072283]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
489,2021-02-22 00:00:00,"[-35.39602742 -88.33779732  62.24622582  95.97       -70.14
 -38.89709084  32.76749219  36.54        62.9747166  -44.845
  49.63333605  26.90092148 -51.00594129 -39.41497197 -76.905
 -76.3775     -54.3725     -43.20601893  60.6275     -88.88276004]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
490,2021-02-22 01:00:00,"[-35.55811372 -88.12355076  61.41151326  96.0075     -70.1625
 -36.49506418  32.76999609  36.5325      62.95432645 -44.8425
  49.63891826  24.38240097 -52.29545891 -39.41740522 -76.8725
 -76.335      -54.36       -43.18637184  60.6175     -88.94248992]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
491,2021-02-22 02:00:00,"[-35.52731842 -88.14026859  62.64206961  95.74       -70.1675
 -35.71847112  32.855       36.645       62.9371437  -44.8375
  49.63912961   9.5245658  -52.26315726 -39.47267245 -76.7925
 -76.335      -54.3725     -43.19942622  60.635      -88.85376026]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
492,2021-02-22 03:00:00,"[-33.79996962 -88.34549066  62.85463015  95.7775     -70.0925
 -40.10174603  32.83746868  36.5875      62.99376026 -44.875
  49.12057772  18.48031399 -48.682854   -39.39964774 -76.9025
 -76.385      -54.39       -43.21828365  60.6        -88.77303541]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
493,2021-02-22 04:00:00,"[-33.80732532 -88.36297874  62.87212364  95.87       -70.09
 -40.05638359  32.8074648   36.555       62.99377528 -44.885
  49.10328731  18.48054561 -48.71041979 -39.38964783 -76.9275
 -76.405      -54.4        -43.2182888   60.6        -88.79056953]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
494,2021-02-22 05:00:00,"[-33.83365288 -88.34797466  62.89961663  95.9375     -70.1075
 -40.01797337  32.80996089  36.54        62.96880269 -44.89
  49.08605013  18.48197438 -48.72214498 -39.38214789 -76.9425
 -76.3775     -54.4175     -43.21579706  60.605      -88.83056956]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
495,2021-02-22 06:00:00,"[-33.87182007 -88.23262767  62.85371592  95.85       -70.0825
 -28.42790131  32.83499217  36.5625      62.89408442 -44.905
  48.40998712  -8.99368622 -47.85568112 -39.39951262 -76.9
 -76.37       -54.425      -43.00911735  60.6025     -88.65144217]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
496,2021-02-22 07:00:00,"[-21.04226165 -88.3278183   62.88859672  95.9        -70.07
 -34.53520498  32.81242959  36.53        62.25929976 -44.9125
  45.00319626  11.1168465  -39.34535699 -39.38721358 -76.92
 -76.3925     -54.425      -42.51004026  60.5975     -82.54534725]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
497,2021-02-22 08:00:00,"[ 28.93258539 -88.39011332  62.96525561  95.93       -69.96
 -26.9293133   32.82242175  36.465       53.48523911 -45.005
 -48.22577101 -28.24359784  -5.33013804 -39.33240154 -76.96
 -76.5025     -54.495      -36.98661498  60.5475     -67.25140266]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
498,2021-02-22 09:00:00,"[ 35.05161267 -88.4999578   63.11460876  95.99       -70.0075
 -40.5990421   32.87326388  36.4625      50.94474288 -45.0775
 -48.49760401   1.20707971   8.37194698 -39.335      -76.9125
 -76.47       -54.5475     -39.75686325  60.5075      43.90204427]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
499,2021-02-22 10:00:00,"[-12.69447328 -88.51147316  63.01127791  95.935      -70.0675
 -27.7897609   32.84496085  36.5225      62.50583651 -44.97
   7.61878031  -6.57845041 -42.22615353 -39.36869996 -76.8825
 -76.48       -54.4575     -38.59528477  60.54       -83.84009844]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
500,2021-02-22 11:00:00,"[-35.40802735 -88.48764321  62.94008118  95.9675     -70.12
 -37.9866085   32.84249217  36.5375      63.14421092 -44.9525
  49.66710265  19.12038632 -52.1232216  -39.3790185  -76.9925
 -76.5975     -54.5175     -43.23033768  60.6475     -88.99435616]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
501,2021-02-22 12:00:00,"[ -8.6372467  -88.53996834  62.95949771  95.8525     -70.12
 -44.99207638  32.84419342  36.575       63.08724172 -44.9
  43.90388445  29.7135355  -36.88396716 -39.4349953  -76.9475
 -76.6425     -54.495      -43.27657395  60.685      -87.16988841]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
